,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps
399,399,5,raxml,40,0,0,EXT,REF,0.325495192028097,0.00871655382637338,0.00364934743514971,0.0325228121984913,55.1458333333333,38.6875039385188,-0.925602451706949,-0.717392012272345,0.713868278131927,0.885297690045557,0.999415589384697,1.40572828099886,OUTFILE_s5_q40_miss0_maf0_EXT.noInv.phy,459087
400,400,6,raxml,40,0,0,EXT,REF,0.350887104353366,0.00505156430144417,0.00397234126772225,0.0350565137976849,53.1875,33.6936487796307,1.06385575392159,0.826464449828935,0.277310369582018,0.675994082814339,0.623261919753644,1.24167950776358,OUTFILE_s6_q40_miss0_maf0_EXT.noInv.phy,416789
401,401,1,raxml,40,0.25,0,EXT,REF,0.255742607527568,0.00539632880308319,0.0030773551717938,0.0255465888590894,48.7291666666667,35.5717671836441,-0.734739858254599,-0.326317370584263,0.554620739164035,0.599626550446192,0.900572289335661,1.17096882964492,OUTFILE_s1_q40_miss0.25_maf0_EXT.noInv.phy,229016
402,402,5,raxml,40,0.9,0,EXT,REF,0.235876949178158,0.00879075639089335,0.00284844865322213,0.0235572106167873,50.7083333333333,42.6220192485374,-1.01039091825071,-0.756377852220076,0.647972744765902,0.746704760932994,0.982941706043191,1.29541962313375,OUTFILE_s5_q40_miss0.90_maf0_EXT.noInv.phy,47477
403,403,4,raxml,40,0.9,0,EXT,REF,0.255307133297114,0.00611107802309549,0.00305060460525446,0.0254998127273372,45.5833333333333,39.0993460974506,-3.8979413133347,-4.18672974507599,0.422829672431987,0.774989032180456,0.746816044814939,1.29541962313375,OUTFILE_s4_q40_miss0.90_maf0_EXT.noInv.phy,62153
404,404,8,raxml,40,0.25,0,EXT,REF,0.292521257604752,0.00474216119691425,0.00352036126676909,0.0292166459353357,49.2291666666667,38.4714536796694,-1.35996871293231,-1.02902913106911,0.713868278131927,0.763675323681471,1.07629371164506,1.28976276888426,OUTFILE_s8_q40_miss0.25_maf0_EXT.noInv.phy,229482
405,405,2,raxml,40,0.25,0,EXT,REF,0.302916108021575,0.00558352509559013,0.00362035886441185,0.0302582119078781,48.1458333333333,39.1146648144414,-1.32444192579205,-0.989493998872459,0.612279330859306,0.842871283174365,0.914300525453583,1.37461558262665,OUTFILE_s2_q40_miss0.25_maf0_EXT.noInv.phy,225626
406,406,4,raxml,40,0.75,0,EXT,REF,0.253550682397711,0.00622607134869148,0.00306366431514479,0.0253269813598314,48.0833333333333,37.6585066162663,0.33977524550074,0.204059759947898,0.464014380785752,0.840042856049618,0.755052986485692,1.35481659275343,OUTFILE_s4_q40_miss0.75_maf0_EXT.noInv.phy,113256
407,407,6,raxml,40,0.5,0,EXT,REF,0.258009164287221,0.00573586575733191,0.00313949443677448,0.0257673039085017,51.2708333333333,36.3222805916133,-0.480175317222043,-0.733762133805211,0.332223314053704,0.707106781186547,0.722105219802679,1.26713535188629,OUTFILE_s6_q40_miss0.50_maf0_EXT.noInv.phy,175047
408,408,5,raxml,40,0.75,0,EXT,REF,0.243327429763389,0.0116446286072756,0.00296734291900419,0.024302008400939,52.625,40.0141597278189,-0.69051866461356,-0.302586122551697,0.650718391989487,0.797616449178426,0.952739586583763,1.3350176028802,OUTFILE_s5_q40_miss0.75_maf0_EXT.noInv.phy,111114
409,409,6,raxml,40,0.75,0,EXT,REF,0.259437209977566,0.00626615795028406,0.00318411645589772,0.0259071747387482,49.25,38.7383475959944,1.28278641837513,1.16501351580194,0.244362602899006,0.661851947190608,0.584822858623463,1.23319422638934,OUTFILE_s6_q40_miss0.75_maf0_EXT.noInv.phy,121472
410,410,6,raxml,40,0.9,0,EXT,REF,0.260462941764072,0.00584980108442746,0.00317215132451045,0.0260091162152187,50.625,33.7787702432894,-1.73538020825911,-2.00254050637285,0.238871308451837,0.633567675943147,0.623261919753644,1.21622366364086,OUTFILE_s6_q40_miss0.90_maf0_EXT.noInv.phy,72119
411,411,3,raxml,40,0,0,EXT,REF,0.404078393710232,0.00570116087821821,0.00461925405793841,0.0403682151155946,50.5833333333333,35.8025515157155,-0.914988153253135,-1.17359029336222,0.249853897346174,0.752361615182487,0.535401208598945,1.30107647738325,OUTFILE_s3_q40_miss0_maf0_EXT.noInv.phy,395342
412,412,9,raxml,40,0.25,0,EXT,REF,0.261711309397779,0.00608685607395825,0.00313470136793215,0.0261431883341578,51.6458333333333,33.5822202092774,-1.26471603165719,-0.858110837797047,0.645227097542318,0.670337228564847,1.01863511994979,1.20773838226662,OUTFILE_s9_q40_miss0.25_maf0_EXT.noInv.phy,235554
413,413,3,raxml,40,0.5,0,EXT,REF,0.308084625622681,0.00726512735143731,0.00377294209336113,0.030767863315853,54.4791666666667,34.6600448019583,0.335708211239912,0.0909286661461926,0.280056016805602,0.659023520065862,0.587568505847047,1.23036579926459,OUTFILE_s3_q40_miss0.50_maf0_EXT.noInv.phy,179360
414,414,7,raxml,40,0.25,0,EXT,REF,0.255559469494031,0.0041800712052477,0.00305256027352286,0.0255275783547481,55.2916666666667,36.3844474217267,-1.69099871434116,-1.36892061022279,0.656209686436656,0.735391052434009,1.00216123660828,1.2614784976368,OUTFILE_s7_q40_miss0.25_maf0_EXT.noInv.phy,229599
415,415,8,raxml,40,0,0,EXT,REF,0.409640161104639,0.0042807169793468,0.00460292277789762,0.0409276016535257,47.75,39.006546095468,-0.995418811561451,-0.861889542606461,0.719359572579095,0.777817459305202,1.08178500609223,1.2982480502585,OUTFILE_s8_q40_miss0_maf0_EXT.noInv.phy,450267
416,416,3,raxml,40,0.9,0,EXT,REF,0.308136213216923,0.0072932184224763,0.0037767483380061,0.0307705071179888,45.8958333333333,37.1994278057877,-1.00311458657078,-1.26180656229431,0.222397425110331,0.69013621843807,0.535401208598945,1.26713535188629,OUTFILE_s3_q40_miss0.90_maf0_EXT.noInv.phy,87570
417,417,8,raxml,40,0.5,0,EXT,REF,0.287037146662288,0.00547381051924797,0.0035096267520097,0.0286649812379709,46.6875,40.5683852646211,-1.69926182651079,-1.39728876556962,0.672683569778162,0.721248916810278,1.04609159218563,1.25865007051205,OUTFILE_s8_q40_miss0.50_maf0_EXT.noInv.phy,172319
418,418,3,raxml,40,0.75,0,EXT,REF,0.3047173813714,0.0066282729988106,0.00375907162466605,0.0304301826859111,51.5416666666667,34.9455249826363,-0.685768795757447,-0.872610160207922,0.255345191793343,0.619425540319416,0.573840269729126,1.20208152801713,OUTFILE_s3_q40_miss0.75_maf0_EXT.noInv.phy,131122
419,419,1,raxml,40,0,0,EXT,REF,0.346408306907218,0.0102559772859609,0.00390720800064331,0.0346122974344246,47.8333333333333,35.9694511834656,-0.986917246561106,-0.772351910849363,0.63973580309515,0.684479364188578,0.974704764372438,1.23885108063883,OUTFILE_s1_q40_miss0_maf0_EXT.noInv.phy,450787
420,420,8,raxml,40,0.9,0,EXT,REF,0.287205698114369,0.00520148400265162,0.00351110195685355,0.0286801427504576,41.7916666666667,36.1639048525515,-2.00401976052729,-1.85173381902786,0.642481450318734,0.69013621843807,1.02687206162054,1.22753737213985,OUTFILE_s8_q40_miss0.90_maf0_EXT.noInv.phy,77548
421,421,1,raxml,40,0.5,0,EXT,REF,0.254145010359775,0.00691215460285925,0.0031028547975364,0.0253840727670528,49.0625,35.9511525870927,-1.31491840243325,-0.963366286532164,0.598551094741385,0.644881384442131,0.933520056018673,1.21056680939137,OUTFILE_s1_q40_miss0.50_maf0_EXT.noInv.phy,172524
422,422,8,raxml,40,0.75,0,EXT,REF,0.288279325432014,0.00560453063914593,0.00355594493621694,0.028787309180774,43.8958333333333,38.7777297259011,-1.5154038922031,-1.22798844101579,0.664446628107409,0.71276363543604,1.03236335606771,1.24450793488832,OUTFILE_s8_q40_miss0.75_maf0_EXT.noInv.phy,124328
423,423,10,raxml,40,0.25,0,EXT,REF,0.271923154100678,0.0109543430864515,0.00324634335547326,0.0271654782499796,54.9791666666667,35.3490133982117,-1.69881549557414,-1.35974521644255,0.521672972481023,0.633567675943147,0.878607111546987,1.18228253814391,OUTFILE_s10_q40_miss0.25_maf0_EXT.noInv.phy,233725
424,424,1,raxml,40,0.9,0,EXT,REF,0.254692664692795,0.00588607138935307,0.0031349859746725,0.0254359449429364,50.2916666666667,35.8667500460419,-1.66429361421507,-1.36472333065659,0.593059800294216,0.619425540319416,0.939011350465842,1.17945411101916,OUTFILE_s1_q40_miss0.90_maf0_EXT.noInv.phy,72123
425,425,2,raxml,40,0,0,EXT,REF,0.403592481449748,0.0113004884155926,0.00456891276694597,0.0403241761699624,47,39.2975555517188,0.70833708289862,0.547626280232507,0.67817486422533,0.865498700172334,1.01314382550262,1.39724299962462,OUTFILE_s2_q40_miss0_maf0_EXT.noInv.phy,385559
426,426,5,raxml,40,0.25,0.01,EXT,REF,0.245169879680742,0.00611308718886455,0.00293105750861243,0.0244895493465197,55.1458333333333,39.9265227175127,-0.951273479513938,-0.588696211115877,0.719359572579095,0.899439825669288,1.00490688383187,1.41421356237309,OUTFILE_s5_q40_miss0.25_maf0.01_EXT.noInv.phy,224298
427,427,2,raxml,40,0.5,0,EXT,REF,0.290912601888337,0.00604189720543088,0.00353478515901855,0.0290566886202049,48.9791666666667,38.046158742184,-1.53966914332208,-1.20082294760018,0.647972744765902,0.828729147550634,0.971959117148854,1.37744400975139,OUTFILE_s2_q40_miss0.50_maf0_EXT.noInv.phy,170541
428,428,4,raxml,40,0.25,0.01,EXT,REF,0.255038032084204,0.00496782823877359,0.00302154585390259,0.0254801756166151,51.375,35.8629928382887,0.406960937292788,0.194530895100057,0.466760028009337,0.840042856049618,0.785255105945119,1.36047344700292,OUTFILE_s4_q40_miss0.25_maf0.01_EXT.noInv.phy,225364
