,tree.num,simulation,method,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin
182,182,4,raxml,40,0.75,0,INT,REF,0.287855536405946,0.287855536405946,0.00358025018643768,0.0287590526251963,34.6875,33.9568914761555,-1.11066674607198,-1.11066674607198,0.713868278131927,0.713868278131927,1.05981982830355,1.05981982830355
183,183,2,raxml,40,0,0,INT,REF,0.387490651337779,0.387490651337779,0.00449254019159105,0.0387172899187159,43.0833333333333,34.9034128266901,1.28430992765884,1.28430992765884,0.233380014004668,0.233380014004668,0.562857680834788,0.562857680834788
184,184,4,raxml,40,0.25,1,EXT,REF,0.293444825473587,0.293444825473587,0.00355467191224625,0.0293091298131966,43.0416666666667,37.0071633855389,-1.37698888714122,-1.37698888714122,0.680920511448915,0.680920511448915,1.04883723940922,1.04883723940922
185,185,4,raxml,40,0.9,0,INT,REF,0.283361427957244,0.283361427957244,0.00347768421500005,0.0283084217734682,29.875,31.3080949358251,-1.37506286095383,-1.37506286095383,0.697394394790421,0.697394394790421,1.05432853385638,1.05432853385638
186,186,2,raxml,40,0.5,1,EXT,REF,0.267770090145934,0.267770090145934,0.00326460781687627,0.0267465877415494,43.6458333333333,31.8323330762609,-1.24145235083515,-1.24145235083515,0.307512489041445,0.307512489041445,0.675429217001746,0.675429217001746
187,187,3,raxml,40,0,1,EXT,REF,0.373873190318613,0.373873190318613,0.00424995983351764,0.0373518474273595,45.8125,36.3187169669808,-0.309807198993098,-0.309807198993098,0.524418619704608,0.524418619704608,0.919791819900752,0.919791819900752
188,188,2,raxml,40,0.75,1,EXT,REF,0.268801318654304,0.268801318654304,0.00329906624013651,0.0268494027573283,37.0416666666667,33.3479134779574,-1.01284888166418,-1.01284888166418,0.304766841817861,0.304766841817861,0.683666158672499,0.683666158672499
189,189,9,raxml,40,0.5,0,EXT,REF,0.271894742465121,0.271894742465121,0.0033199055376195,0.027152682293571,46.25,37.5338145415911,-0.944738508495838,-0.944738508495838,0.724850867026264,0.724850867026264,1.14218924501108,1.14218924501108
190,190,7,raxml,40,0.75,1,EXT,REF,0.243716438406252,0.243716438406252,0.00301273312047585,0.0243483697150199,38.8541666666667,30.2218672299586,-2.37620755367725,-2.37620755367725,0.55736638638762,0.55736638638762,0.947248292136595,0.947248292136595
191,191,7,raxml,40,0.5,1,EXT,REF,0.247116973047408,0.247116973047408,0.0030162852197659,0.0246896894605316,44.1875,27.7486102776414,-2.04530536324746,-2.04530536324746,0.524418619704608,0.524418619704608,0.92528311434792,0.92528311434792
192,192,2,raxml,40,0.9,1,EXT,REF,0.258787074894426,0.258787074894426,0.00312771890668723,0.0258487883712608,34.0833333333333,31.2885223557405,-0.552724241927635,-0.552724241927635,0.299275547370692,0.299275547370692,0.689157453119668,0.689157453119668
193,193,1,raxml,40,0.5,1,EXT,REF,0.28523012557733,0.28523012557733,0.00351340194201066,0.028488680514239,34.7708333333333,31.8682390966393,-1.3729426307022,-1.3729426307022,0.518927325257439,0.518927325257439,0.881352758770571,0.881352758770571
194,194,5,raxml,40,0.25,1,INT,REF,0.27916694229169,0.27916694229169,0.00340478410685948,0.0278876062300053,41.375,33.6677287242072,-1.01841265956293,-1.01841265956293,0.546383797493282,0.546383797493282,0.941756997689426,0.941756997689426
195,195,3,raxml,40,0.25,1,INT,REF,0.303258514224397,0.303258514224397,0.00372457535399349,0.0302972652265454,43.375,34.8764536797622,-0.0569689451216415,-0.0569689451216415,0.323986372382951,0.323986372382951,0.763289928156445,0.763289928156445
196,196,7,raxml,40,0.9,1,EXT,REF,0.2325608963142,0.2325608963142,0.00285339472037301,0.0232305482852396,38.0625,30.6610892438123,-2.44780490612519,-2.44780490612519,0.579331564176294,0.579331564176294,0.963722175478101,0.963722175478101
197,197,3,raxml,40,0.5,1,EXT,REF,0.278877359987034,0.278877359987034,0.00341268650264232,0.0278511282220023,48.4583333333333,33.9943414148142,-0.942217356550498,-0.942217356550498,0.483233911350843,0.483233911350843,0.90606358378283,0.90606358378283
198,198,9,raxml,40,0.75,0,EXT,REF,0.267500619084801,0.267500619084801,0.00330132106710519,0.02671524432047,42.375,37.9779471283679,-0.495162504339486,-0.495162504339486,0.77976381149795,0.77976381149795,1.18062830614126,1.18062830614126
199,199,9,raxml,40,0.9,0,EXT,REF,0.265259408956179,0.265259408956179,0.00322522058333343,0.0264929739837882,37.5,35.8365081885629,-0.794745963349725,-0.794745963349725,0.746816044814939,0.746816044814939,1.15317183390542,1.15317183390542
200,200,10,raxml,40,0.25,1,INT,REF,0.273379122684822,0.273379122684822,0.00332871224650533,0.0273090976797202,43.5416666666667,36.4002328337967,-1.09798738890115,-1.09798738890115,0.439303555773493,0.439303555773493,0.752307339262107,0.752307339262107
201,201,4,raxml,40,0,1,EXT,REF,0.390962131407398,0.390962131407398,0.00445435588308165,0.039059406022323,39.0416666666667,38.0251643069083,-0.220048437178713,-0.220048437178713,0.667192275330993,0.667192275330993,1.06256547552714,1.06256547552714
202,202,1,raxml,40,0.25,1,INT,REF,0.328583172891603,0.328583172891603,0.0040395916656795,0.0328296611021876,36.7291666666667,31.9412623042461,-1.81789592938527,-1.81789592938527,0.57658591695271,0.57658591695271,0.960976528254517,0.960976528254517
203,203,7,raxml,40,0.25,1,INT,REF,0.28111900865639,0.28111900865639,0.00344426553749243,0.0280945493165917,35.7291666666667,33.5145186597228,-1.72328178320497,-1.72328178320497,0.529909914151776,0.529909914151776,0.936265703242258,0.936265703242258
