,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,snps,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
79,261,2,Cichlids,astral,40,0,4,EXT,REF,0.271124,84100,0.950625,0.13097679264956,0.472251322456505,0.65336666581637,0.763289928156445,1.20773838226662
80,446,2,Cichlids,astral,40,0,4,INT,REF,0.209569,126236,0.973125,0.105490873861605,0.367916727960301,0.670337228564847,0.664446628107409,1.2247089450151
81,713,2,Cichlids,astral,40,0,5,EXT,REF,0.271124,63705,0.97,0.0874703597213778,0.549129444716867,0.692964645562817,0.834676755969637,1.24733636201307
82,53,2,Cichlids,astral,40,0,5,INT,REF,0.209569,95861,0.975833333333333,0.0840170533179244,0.51343603081027,0.647709811566877,0.815457225404547,1.20773838226662
83,790,2,Cichlids,astral,40,0,10,EXT,REF,0.271124,36411,0.985625,0.0601737289817946,0.650718391989487,0.698621499812309,0.980196058819607,1.25865007051205
84,16,2,Cichlids,astral,40,0,10,INT,REF,0.209569,54805,0.97625,0.07470865397478,0.543638150269698,0.726905771059771,0.834676755969637,1.27562063326053
85,421,2,Cichlids,astral,40,0.25,0,EXT,REF,0.271124,174000,0.982916666666667,0.0579786583381768,0.507944736363102,0.650538238691624,0.798983342063041,1.21056680939137
86,95,2,Cichlids,astral,40,0.25,0,INT,REF,0.209569,258704,0.973125,0.100998341043886,0.549129444716867,0.647709811566877,0.878607111546987,1.20773838226662
87,344,2,Cichlids,astral,40,0.25,1,EXT,REF,0.271124,174000,0.97,0.0920684296851035,0.565603328058373,0.650538238691624,0.889589700441324,1.21056680939137
88,381,2,Cichlids,astral,40,0.25,1,INT,REF,0.209569,258704,0.978541666666667,0.0817362021235918,0.535401208598945,0.670337228564847,0.831931108746053,1.2247089450151
89,473,2,Cichlids,astral,40,0.25,2,EXT,REF,0.271124,174000,0.988125,0.0511009118459677,0.538146855822529,0.650538238691624,0.840168050416806,1.21056680939137
90,85,2,Cichlids,astral,40,0.25,2,INT,REF,0.209569,258704,0.97625,0.0888370490088215,0.535401208598945,0.647709811566877,0.837422403193221,1.20773838226662
91,30,2,Cichlids,astral,40,0.25,3,EXT,REF,0.271124,88686,0.980416666666667,0.0722571746664658,0.573840269729126,0.644881384442131,0.897826642112077,1.20490995514188
92,912,2,Cichlids,astral,40,0.25,3,INT,REF,0.209569,132714,0.982083333333333,0.0680724999410698,0.573840269729126,0.644881384442131,0.897826642112077,1.20490995514188
