,tree.num,simulation,height,method,quality,missing,maf,sites,int,noref,gt_rf,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,RF.Dist.ML,Q.Dist.ML,CI.Dist.ML,std.gamma,std.colless,std.sackin,std.sites,std.ingroup.gamma,std.ingroup.colless,std.ingroup.sackin,taxa_ref,avg_dxy
1252,5242,16,LONG,raxml,40,0.9,1,139129,EXT,REF,0.1294,0.0108786766549019,0.000754124512081689,0.000226108548877236,0.00107914572633089,99.2291666666667,5.34048999000404,-4.9949326562382,-1.15006404820519,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.91524809796239,-0.255345191793343,-0.387136258525391,0.782018998369962,5.07837098895782,0,0,0_0_0,0.404621
1253,5243,17,LONG,raxml,40,0,3,43943,INT,REF,0.21873,0.000841543530571124,0.00979412444978388,0.000781874325606726,0.00134005816725655,97.375,14.8361619742998,0.806161490474261,2.26122293344051,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.90601502975135,-0.200432247321656,-0.326732019606536,0.244829622696173,9.08631521858317,0,0,49_0_0,0.0408423
1254,5244,18,LONG,raxml,40,0,2,178057,EXT,REF,0.12444,0.0110445573354934,0.00081795231241371,0.000203284927112816,0.00109758600930751,100,0,-5.22976771420175,0.0460061021189347,0.293784252923524,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-6.80912081375997,-0.123554125061295,-0.299275547370692,0.976607321113195,5.80381937782039,0,0,0_0_0,0.478858
1255,5245,18,LONG,raxml,40,0.25,2,177922,EXT,REF,0.12444,0.0110430401621265,0.000816797434945904,0.000203211381882279,0.00109743286286134,100,0,-5.22619618167073,0.0172106587957989,0.293784252923524,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-6.80428571098066,-0.123554125061295,-0.299275547370692,0.975866872895207,5.79502347903309,0,0,0_0_0,0.478858
1256,5246,17,LONG,raxml,40,0.25,2,173091,EXT,REF,0.21873,0.0160340350440354,0.0012206029404245,0.000321039564503724,0.0015938023817981,99.9375,0.433012701892219,-3.66000753684978,-0.304690948174054,0.26632778068768,0.342239682094289,0.716613925355511,0.930552524041496,0.025053402566787,0.00504201680672269,0.0213682480128186,-6.80830124605691,-0.181212716756566,-0.318495077935783,0.964381226181721,5.23093249913228,0.0197989898732234,0.00848528137423854,0_0_0,0.430421
1257,5247,17,LONG,raxml,40,0,2,173192,EXT,REF,0.21873,0.0160351595765422,0.00123795818736753,0.000321080637190123,0.00159391698541848,99.875,0.866025403784439,-3.3431223191104,-0.716852749471222,0.304766841817861,0.342239682094289,0.744070397591354,0.930552524041496,0.0250534025667867,0.00504201680672269,0.0213682480128186,-7.01121326216537,-0.142773655626385,-0.291038605699939,0.964943950435693,5.80347689932194,0.0197989898732234,0.00848528137423854,0_0_0,0.430421
1258,5248,18,LONG,raxml,40,0,2,182322,INT,REF,0.12444,0.0112913048682834,0.000971746779565158,0.000211820158335869,0.00112192732920269,99.6875,2.1650635094611,-4.98004667830655,-0.0271546389335801,0.258090839016927,0.291327993848858,0.686411805896083,0.907925107043527,0,0,0,-6.69827768605108,-0.159247538967891,-0.334968961277289,1,5.77111735409404,0,0,16_0_0,0.0454596
1259,5249,17,LONG,raxml,40,0.5,2,175931,INT,REF,0.21873,0.0153325992369583,0.00124188677556065,0.000320494120893071,0.00152383709829974,99.9583333333333,0.288675134594813,-0.998088526346622,-0.0791908791308875,0.26632778068768,0.342239682094289,0.716613925355511,0.930552524041496,0.025053402566787,0.00504201680672269,0.0213682480128186,-6.69727635520083,-0.181212716756566,-0.318495077935783,0.980204363620156,5.20384195733109,0.0197989898732234,0.00848528137423854,49_0_0,0.0408423
1260,5250,18,LONG,raxml,40,0.25,2,182249,INT,REF,0.12444,0.011251300437352,0.000966853831959277,0.000211031950377423,0.00111795195921462,99.7916666666667,1.44337567297406,-4.65140787035888,0.159564144568035,0.258090839016927,0.291327993848858,0.686411805896083,0.907925107043527,0,0,0,-6.70061462780202,-0.159247538967891,-0.334968961277289,0.999599609482125,5.75695800619087,0,0,16_0_0,0.0454596
1261,5251,17,LONG,raxml,40,0.75,2,168914,INT,REF,0.21873,0.0153071109430349,0.00119851470308984,0.000318324194717242,0.00152118432700901,99.8333333333333,1.15470053837925,-3.66130243373273,-0.395644418378545,0.26632778068768,0.342239682094289,0.716613925355511,0.930552524041496,0.025053402566787,0.00504201680672269,0.0213682480128186,-6.7554598800541,-0.181212716756566,-0.318495077935783,0.941108956787234,5.14434326610897,0.0197989898732234,0.00848528137423854,49_0_0,0.0408423
1262,5252,16,LONG,raxml,40,0,2,173272,INT,REF,0.1294,0.0102639392504876,0.000840350592676041,0.000225470876344543,0.00101753731712998,99.0416666666667,6.6395280956807,-5.2334333177825,-1.34648092217719,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-6.02975031186156,-0.255345191793343,-0.387136258525391,0.973930639087179,5.11741630149163,0,0,31_0_0,0.0426519
1263,5253,16,LONG,raxml,40,0,2,177910,EXT,REF,0.1294,0.0111574277499172,0.000818401275083272,0.000231727736393663,0.00110681817628828,99.0208333333333,6.7838656629781,-5.19748867920331,-1.28632706018565,0.31025813626503,0.444063058585152,0.727596514249848,1.0040916292849,0.0457870565296025,0.0058703481392557,0.0306423731299036,-5.91319229645188,-0.236125661228253,-0.378899316854638,1,5.19188921621006,0.0197989898732233,0.00848528137423854,0_0_0,0.404621
1264,5254,17,LONG,raxml,40,0.9,2,140247,INT,REF,0.21873,0.0154409587163525,0.00110433608165051,0.000315876291510401,0.00153437945763787,97.6666666666667,14.1966932519788,-4.91126858571912,-1.08156492533943,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-7.04908041241444,-0.200432247321656,-0.326732019606536,0.781389984622585,4.62075160926496,0,0,49_0_0,0.0408423
1265,5255,16,LONG,raxml,40,0.25,2,173202,INT,REF,0.1294,0.0102628308795931,0.000797615097299845,0.000225434362588396,0.00101742803114845,99.0625,6.49519052838329,-4.9870636483336,-1.0521720488357,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.83532528068897,-0.255345191793343,-0.387136258525391,0.973537181721095,5.23089471461303,0,0,31_0_0,0.0426519
1266,5256,16,LONG,raxml,40,0.25,2,177830,EXT,REF,0.1294,0.0111550047071647,0.000813848682101013,0.000231681208418829,0.00110657684062243,98.8541666666667,7.93856620135735,-4.9933434436678,-1.08633722810683,0.31025813626503,0.444063058585152,0.727596514249848,1.0040916292849,0.0457870565296022,0.0058703481392557,0.0306423731299036,-5.76594759983214,-0.236125661228253,-0.378899316854638,0.999550334438761,5.38094050503248,0.0197989898732233,0.00848528137423854,0_0_0,0.404621
1267,5257,17,LONG,raxml,40,0.5,2,172484,EXT,REF,0.21873,0.0160050482474005,0.00120906817744913,0.000320157108321029,0.00159090958462228,99.8333333333333,1.15470053837925,-4.14142975788119,-0.365708609555665,0.26632778068768,0.342239682094289,0.716613925355511,0.930552524041496,0.025053402566787,0.00504201680672269,0.0213682480128186,-6.70883852960252,-0.181212716756566,-0.318495077935783,0.960999309130619,5.18740853661097,0.0197989898732234,0.00848528137423854,0_0_0,0.430421
1268,5258,18,LONG,raxml,40,0,3,41487,EXT,REF,0.12444,0.000676552028726221,0.00984594938395916,0.000553556984617471,0.000841711605738271,99.75,1.73205080756888,-5.21689838634739,-0.213292265631991,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.66187507715222,-0.14551930284997,-0.299275547370692,0.227547964590121,9.10716242140392,0,0,0_0_0,0.478858
1269,5259,17,LONG,raxml,40,0.25,3,43913,INT,REF,0.21873,0.000841952736302737,0.00979016007353206,0.00078170641210225,0.00133960658586147,97.4583333333333,14.6823940498633,0.856058937830234,2.30505289125079,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.91064759643845,-0.200432247321656,-0.326732019606536,0.244662476878162,9.04637952957344,0,0,49_0_0,0.0408423
1270,5260,17,LONG,raxml,40,0,3,41436,EXT,REF,0.21873,0.000950042371678799,0.00991607993085749,0.00079566234890203,0.00136026720047056,97.5416666666667,13.5221777380769,1.18357646334928,2.77668397812019,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.83894820043549,-0.200432247321656,-0.326732019606536,0.230861803837668,8.97669009395059,0,0,0_0_0,0.430421
1271,5261,17,LONG,raxml,40,0.75,2,164681,EXT,REF,0.21873,0.0160104115612085,0.00113606579472101,0.000319862911468896,0.00159134963091877,98.125,12.6988439748613,-2.08269266139999,-0.304968184307068,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-6.8867602998529,-0.200432247321656,-0.326732019606536,0.917524681865793,5.04367835817111,0,0,0_0_0,0.430421
1272,5262,18,LONG,raxml,40,0,3,43699,INT,REF,0.12444,0.00057184184648387,0.00986801725453859,0.000562387294718435,0.000854321249933373,99.75,1.73205080756888,-5.21482323867473,0.0566981250623452,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.6028286968819,-0.14551930284997,-0.299275547370692,0.239680345761894,9.08521134395041,0,0,16_0_0,0.0454596
1273,5263,16,LONG,raxml,40,0.5,2,172666,INT,REF,0.1294,0.0102541317347613,0.000793547021985035,0.000225065182044785,0.00101657206071339,99.0833333333333,6.35085296108588,-4.83660885105803,-1.09929564543404,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.84398324470324,-0.255345191793343,-0.387136258525391,0.970524422460795,5.20155525907837,0,0,31_0_0,0.0426519
1274,5264,17,LONG,raxml,40,0.9,3,33026,INT,REF,0.21873,0.000920046346852505,0.00964459236167628,0.000810713815463799,0.00135402744662066,97.5208333333333,14.0364109847686,0.649126067099213,1.9536409071566,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.77171922725991,-0.200432247321656,-0.326732019606536,0.18400525952174,8.72243505115538,0,0,49_0_0,0.0408423
1275,5265,17,LONG,raxml,40,0.75,3,41345,INT,REF,0.21873,0.000847131185387242,0.0102843421402152,0.000786416342323269,0.00133596814159411,97.375,14.8361619742998,1.62165007167383,3.50718406999478,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-2.77230713073121,-0.161993186191476,-0.299275547370692,0.230354794856366,8.97700868686002,0,0,49_0_0,0.0408423
1276,5266,18,LONG,raxml,40,0.5,2,177260,EXT,REF,0.12444,0.0110292176796574,0.000813175703970753,0.000202814427238351,0.00109605485402257,100,0,-5.40053919980341,-0.272529377090584,0.293784252923524,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-6.8119115906217,-0.123554125061295,-0.299275547370692,0.972235934226259,5.76351021179669,0,0,0_0_0,0.478858
1277,5267,17,LONG,raxml,40,0.5,3,43643,INT,REF,0.21873,0.000840996087525234,0.0112223571853903,0.000780773198182085,0.00133619797350296,97.1458333333333,15.2831287641862,-2.55218723277957,0.972296582501894,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-3.31427120545282,-0.161993186191476,-0.299275547370692,0.243158164516057,9.07161933017981,0,0,49_0_0,0.0408423
1278,5268,16,LONG,raxml,40,0,3,38385,EXT,REF,0.1294,0.000898697831588107,0.00870288973803286,0.000683823570053719,0.00101263562857546,98.3333333333333,8.39030173000753,-1.2856141035055,1.71219366492347,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.78639354764981,-0.255345191793343,-0.387136258525391,0.215755157101905,9.24615567148291,0,0,0_0_0,0.404621
1279,5269,18,LONG,raxml,40,0.75,2,169223,EXT,REF,0.12444,0.0110043574610997,0.000800094662050353,0.000202245180120603,0.00109353709095975,100,0,-5.15530082772986,0.0140725609998844,0.293784252923524,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-6.8309368718006,-0.123554125061295,-0.299275547370692,0.928154583648709,5.60434017300943,0,0,0_0_0,0.478858
1280,5270,16,LONG,raxml,40,0.75,2,166183,INT,REF,0.1294,0.0101687773293379,0.000766599117781426,0.00022215155539537,0.00100812981031073,99.1041666666667,6.20651539378848,-4.98946846549034,-1.06278980811511,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.86879987677952,-0.255345191793343,-0.387136258525391,0.934084649541903,4.95690148186504,0,0,31_0_0,0.0426519
1281,5271,16,LONG,raxml,40,0,3,39045,INT,REF,0.1294,0.000698467537944139,0.00834905725064112,0.000657761150680853,0.000963174445846823,99.0416666666667,4.53336722974395,-5.19039676090092,-0.878679437170899,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.92498049049868,-0.255345191793343,-0.387136258525391,0.219464897982126,9.20224519695639,0,0,31_0_0,0.0426519
1282,5272,17,LONG,raxml,40,0.9,2,134577,EXT,REF,0.21873,0.0154844439390758,0.00104010806777092,0.000308739650421584,0.00153889070104715,98.2083333333333,12.2664710514776,-4.11026435980782,-0.809508274110572,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-6.9968946102666,-0.200432247321656,-0.326732019606536,0.749799425018386,4.90319611386665,0,0,0_0_0,0.430421
1283,5273,18,LONG,raxml,40,0.9,2,138417,EXT,REF,0.12444,0.0109445663808775,0.000773982566174207,0.000200211756287611,0.00108756575234821,97.9583333333333,14.1450815951458,-5.43551230804355,-0.412685417741137,0.285547311252771,0.282842712474619,0.719359572579095,0.905096679918781,0.0109102490310749,0.00056422569027611,0.0113322456959916,-6.99083196787556,-0.131791066732048,-0.302021194594277,0.759189785105473,5.0690925320986,-0.00848528137423854,-0.00282842712474618,0_0_0,0.478858
1284,5274,18,LONG,raxml,40,0.75,2,174590,INT,REF,0.12444,0.0113494713814349,0.000848723651558945,0.000211216056181978,0.00112771061959822,99.4375,3.89711431702997,-4.73387554425501,0.664724673016918,0.291038605699939,0.291327993848858,0.708376983684758,0.907925107043527,0,0,0,-6.27025640288743,-0.126299772284879,-0.313003783488614,0.957591513914942,5.37840647720279,0,0,16_0_0,0.0454596
1285,5275,18,LONG,raxml,40,0.5,2,181637,INT,REF,0.12444,0.011289960034174,0.000958595545065547,0.000211449712366038,0.00112179230258477,99.5625,3.03108891324554,-4.82415332964636,0.0784721679835583,0.258090839016927,0.291327993848858,0.686411805896083,0.907925107043527,0,0,0,-6.71589039798618,-0.159247538967891,-0.334968961277289,0.996242910893913,5.71856205669676,0,0,16_0_0,0.0454596
1286,5276,17,LONG,raxml,40,0.25,3,41404,EXT,REF,0.21873,0.000948471530346585,0.00991090646428433,0.000795487459158859,0.00135985347451565,97.875,11.2545499073495,0.489160197440178,1.68059200929492,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.8650805723153,-0.200432247321656,-0.326732019606536,0.230683514965122,9.02780137754235,0,0,0_0_0,0.430421
1287,5277,18,LONG,raxml,40,0.9,2,144759,INT,REF,0.12444,0.0114572618196391,0.000844850632545538,0.000209665822181838,0.0011384957720577,99.5,3.46410161513775,-4.78871176930686,-0.0488316630376961,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-7.01502614477115,-0.14551930284997,-0.299275547370692,0.793974396946062,5.22840783992785,0,0,16_0_0,0.0454596
1288,5278,16,LONG,raxml,40,0.5,2,177215,EXT,REF,0.1294,0.01109836031366,0.00082125415419368,0.000230409977852725,0.00110095980296528,98.9791666666667,7.07254079757292,-4.3609246131406,0.379594607257529,0.337714608500873,0.444063058585152,0.837422403193221,1.0040916292849,0.045787056529603,0.0058703481392557,0.0306423731299034,-3.4459403205762,-0.208669188992409,-0.269073427911265,0.996093530436738,5.44436345673741,0.0197989898732233,0.00848528137423854,0_0_0,0.404621
1289,5279,18,LONG,raxml,40,0.25,3,41442,EXT,REF,0.12444,0.000677024707593963,0.00982739770484054,0.000553388833621425,0.00084108695628416,99.75,1.73205080756888,-5.18524415116998,-0.0658334498124282,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.65954180133441,-0.14551930284997,-0.299275547370692,0.227301148517458,9.09428386796304,0,0,0_0_0,0.478858
1290,5280,16,LONG,raxml,40,0.75,2,169632,EXT,REF,0.1294,0.0110681286974416,0.000793734600767655,0.00022990574369422,0.00109794459894533,98.7708333333333,8.51591647054698,-4.97335338930161,-1.04499207924224,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.83763506160548,-0.255345191793343,-0.387136258525391,0.953470856050812,5.33669643684841,0,0,0_0_0,0.404621
1291,5281,17,LONG,raxml,40,0.75,3,38940,EXT,REF,0.21873,0.000914756566477898,0.0111321648636043,0.000801665203206727,0.00135848172996954,98.8125,6.07981050236608,-6.25018795977063,-0.872944659847682,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-3.48311668824054,-0.161993186191476,-0.299275547370692,0.2169552717791,8.9225021204827,0,0,0_0_0,0.430421
1292,5282,17,LONG,raxml,40,0.5,3,41158,EXT,REF,0.21873,0.000937073434962562,0.0098523917252855,0.000794831936314628,0.0013576291698454,97.6666666666667,12.6058637712154,0.826442467196717,2.24490590871674,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.81628376445203,-0.200432247321656,-0.326732019606536,0.229312919257427,9.01439967583169,0,0,0_0_0,0.430421
1293,5283,16,LONG,raxml,40,0.9,2,138091,INT,REF,0.1294,0.0100541259638676,0.000702623010754766,0.000216698931699673,0.000996848467164819,99.8125,1.29903810567666,-5.01735087874748,-1.0931664282379,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.92979082345049,-0.255345191793343,-0.387136258525391,0.776184587712889,4.95561501250612,0,0,31_0_0,0.0426519
1294,5284,17,LONG,raxml,40,0,4,43918,INT,REF,0.21873,0.000833628023677612,0.00979897334156486,0.000782217295028827,0.00134099534801129,97.3958333333333,14.8033055298446,-4.41511041912756,0.254986748379349,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.95065442710768,-0.200432247321656,-0.326732019606536,0.244690334514497,9.09012334462846,0,0,49_0_0,0.0408423
1295,5285,16,LONG,raxml,40,0.9,2,139129,EXT,REF,0.1294,0.0108786766549019,0.000754124512081689,0.000226108548877236,0.00107914572633089,99.2291666666667,5.34048999000404,-4.9949326562382,-1.15006404820519,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393291,0.000828331332533013,0.0100791921556705,-5.91524809796239,-0.255345191793343,-0.387136258525391,0.782018998369962,5.07837098895782,0,0,0_0_0,0.404621
1296,5286,16,LONG,raxml,40,0.25,3,39028,INT,REF,0.1294,0.000698841431343444,0.00719773631688623,0.000657817904709877,0.000963278410236881,98.7916666666667,5.6227438343704,-1.43613647932719,1.83153114967455,0.241616955675421,0.424264068711929,0.582077211399879,0.995606347910659,0.0198934210393293,0.000828331332533013,0.0100791921556703,-4.51074143276331,-0.304766841817861,-0.524418619704608,0.219369344050363,9.20667803973626,0,0,31_0_0,0.0426519
1297,5287,18,LONG,raxml,40,0.25,3,43668,INT,REF,0.12444,0.000570604696656852,0.0101298348900608,0.000561945228718779,0.00085340187534685,99.625,2.59807621135332,-2.91951932101296,2.88668056706364,0.293784252923524,0.291327993848858,0.716613925355511,0.907925107043527,0,0,0,-4.92238580584361,-0.123554125061295,-0.304766841817861,0.239510316911837,9.08439669514494,0,0,16_0_0,0.0454596
1298,5288,17,LONG,raxml,40,0.5,4,43618,INT,REF,0.21873,0.000833037013827623,0.0112322634615695,0.00078111241665749,0.00133712649768495,97.3333333333333,14.9058511049561,-6.27656546712541,-0.907379239752499,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-3.20755815754131,-0.161993186191476,-0.299275547370692,0.243018876334381,9.07215473288812,0,0,49_0_0,0.0408423
1299,5289,17,LONG,raxml,40,0.25,4,43888,INT,REF,0.21873,0.000832979751758586,0.0112751708743486,0.000781060510612305,0.00133884519705367,97.25,14.9659187290408,1.13368501896043,2.44448829453705,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-3.19512597391389,-0.161993186191476,-0.299275547370692,0.244523188696485,9.08834352726708,0,0,49_0_0,0.0408423
1300,5290,18,LONG,raxml,40,0.5,3,41200,EXT,REF,0.12444,0.000673926450074291,0.00976963515030295,0.000553287069739588,0.000839618804057764,99.7708333333333,1.58771324027147,-3.58571962186536,1.50955301916462,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.59244862039512,-0.14551930284997,-0.299275547370692,0.225973826526695,9.08916805010463,0,0,0_0_0,0.478858
1301,5291,18,LONG,raxml,40,0.75,3,39101,EXT,REF,0.12444,0.000654386849864971,0.00957996293362895,0.000556893212968639,0.000840220448540696,99.75,1.73205080756888,-3.57352598712354,1.3007905555059,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.52757372929829,-0.14551930284997,-0.299275547370692,0.214461227937386,9.00662680247138,0,0,0_0_0,0.478858
1302,5292,17,LONG,raxml,40,0.9,3,31074,EXT,REF,0.21873,0.000895026730627164,0.00985055849383947,0.000807084828328073,0.00134123401528919,99,5.44215226510576,1.57344756968453,3.43268864585626,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-2.90613838545511,-0.161993186191476,-0.299275547370692,0.17312963829645,8.72110430325667,0,0,0_0_0,0.430421
1303,5293,18,LONG,raxml,40,0.9,3,31381,EXT,REF,0.12444,0.000658048601194394,0.00885398498366704,0.000566631696205332,0.000847716866911562,99.4791666666667,3.60843918243516,-2.86126818545861,2.24331080971685,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.10881005526316,-0.14551930284997,-0.299275547370692,0.172118559471704,8.7805957469648,0,0,0_0_0,0.478858
1304,5294,17,LONG,raxml,40,0.75,4,41325,INT,REF,0.21873,0.00084599396567214,0.0102913682351668,0.000786725893785888,0.00133674381868546,97.3541666666667,14.8330992490893,1.56174775208148,3.3923369128031,0.285547311252771,0.322440692221066,0.735833455920601,0.922067242667258,0,0,0,-2.73352447384104,-0.161993186191476,-0.299275547370692,0.230243364311025,8.98157303230618,0,0,49_0_0,0.0408423
1305,5295,16,LONG,raxml,40,0.25,3,38361,EXT,REF,0.1294,0.000899084452092741,0.00869912451130308,0.000683682237004516,0.00101222759228613,98.5208333333333,7.46620637195708,-1.15593994620757,2.09595844472903,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.79469199519039,-0.255345191793343,-0.387136258525391,0.215620257433534,9.24547977359666,0,0,0_0_0,0.404621
1306,5296,16,LONG,raxml,40,0.75,3,37061,INT,REF,0.1294,0.000700720793058448,0.00826923007670221,0.000657295192139125,0.000958320939854826,99.1041666666667,3.7202126645534,-4.44620403241739,0.341477402014297,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.90118322075934,-0.255345191793343,-0.387136258525391,0.208313192063403,9.10005818666302,0,0,31_0_0,0.0426519
1307,5297,16,LONG,raxml,40,0.5,3,38841,INT,REF,0.1294,0.000698535858859948,0.00833926813737626,0.00065731415442976,0.000962161136592066,98.8958333333333,5.13328555287702,-4.88597965803709,-0.00871107351163259,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.9394671885756,-0.255345191793343,-0.387136258525391,0.218318250800967,9.19255775263449,0,0,31_0_0,0.0426519
1308,5298,18,LONG,raxml,40,0.9,3,33006,INT,REF,0.12444,0.00060757963517748,0.00959275778589011,0.000579596117105205,0.00086089535716928,99.8333333333333,0.833687867845579,-5.15699935536893,0.0949200313724517,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.33469038432191,-0.14551930284997,-0.299275547370692,0.181031362095633,8.77000533515582,0,0,16_0_0,0.0454596
1309,5299,18,LONG,raxml,40,0.75,3,41180,INT,REF,0.12444,0.000577518351571341,0.00971948082014683,0.000567811212369089,0.000855397314745511,99.6041666666667,2.74241377865072,-5.14043359788765,-0.13696409062545,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.46764245274924,-0.14551930284997,-0.299275547370692,0.2258641304944,8.97860088502962,0,0,16_0_0,0.0454596
1310,5300,18,LONG,raxml,40,0.5,3,43384,INT,REF,0.12444,0.000572201739298047,0.00980974078113336,0.000562241257590549,0.000852352812616775,99.6041666666667,2.74241377865072,-5.19682185617624,-0.206279520430701,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.57027388639756,-0.14551930284997,-0.299275547370692,0.237952633253255,9.06874460371162,0,0,16_0_0,0.0454596
1311,5301,16,LONG,raxml,40,0.5,3,38156,EXT,REF,0.1294,0.00088695650038566,0.00866460545984563,0.000681311357263235,0.00100840107062292,98.5,7.49751731958298,-1.21091478611527,1.98872835465106,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-3.87052967373058,-0.255345191793343,-0.387136258525391,0.214467989432859,9.22743207770151,0,0,0_0_0,0.404621
1312,5302,17,LONG,raxml,40,0,4,41396,EXT,REF,0.21873,0.000919483209620418,0.00993114177618842,0.000796137624524729,0.00136164547366779,97.625,13.1676990348481,1.49334098237816,3.27400976407876,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.85392260974771,-0.200432247321656,-0.326732019606536,0.230638942746986,9.02970867130812,0,0,0_0_0,0.430421
1313,5303,16,LONG,raxml,40,0.75,3,36335,EXT,REF,0.1294,0.000884330046066796,0.00747435133706738,0.000685354466534538,0.00101131851439265,98.6458333333333,6.33964084939287,-1.19113171218692,1.89446294029676,0.241616955675421,0.424264068711929,0.582077211399879,0.995606347910659,0.0198934210393293,0.000828331332533013,0.0100791921556703,-4.43575608355234,-0.304766841817861,-0.524418619704608,0.20423247709516,9.14921986730579,0,0,0_0_0,0.404621
1314,5304,18,LONG,raxml,40,0,4,41451,EXT,REF,0.12444,0.000666503891242203,0.00985924840025653,0.000553894559933009,0.000842497781260094,99.875,0.866025403784439,-5.07495810002075,0.372490800009935,0.271819075134849,0.291327993848858,0.722105219802679,0.907925107043527,0,0,0,-5.69170258764099,-0.14551930284997,-0.299275547370692,0.227350511731991,9.10745442159762,0,0,0_0_0,0.478858
1315,5305,16,LONG,raxml,40,0.9,3,30117,INT,REF,0.1294,0.000717386352452572,0.00817063049457301,0.000662029997623828,0.000956266969593968,99.4375,2.26824751923388,-4.96892054730585,-1.52129003843228,0.291038605699939,0.424264068711929,0.719359572579095,0.995606347910659,0.0198934210393294,0.000828331332533013,0.0100791921556705,-4.47236272446478,-0.255345191793343,-0.387136258525391,0.169282221347873,8.89954450619927,0,0,31_0_0,0.0426519
1316,5306,17,LONG,raxml,40,0.9,4,33010,INT,REF,0.21873,0.000918411549654154,0.00964780931788928,0.000811002895559532,0.00135485055181749,97.7916666666667,12.7662426091082,1.1108806738763,2.82719508598703,0.24710825012259,0.322440692221066,0.708376983684758,0.922067242667258,0,0,0,-5.74625241861092,-0.200432247321656,-0.326732019606536,0.183916115085467,8.72037962104004,0,0,49_0_0,0.0408423
