,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,snps,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
433,72,7,Lates,astral,40,0,10,EXT,REF,0.558435,17568,0.867083333333333,0.197828190376906,0.864878875429065,0.972978930912689,1.21083042560069,1.47078210486802
434,274,7,Lates,astral,40,0,10,INT,REF,0.0393079,5035,0.743125,0.223112949641818,0.971959117148854,1.06914545315406,1.29045419508464,1.53300750161243
435,818,7,Lates,astral,40,0.25,0,EXT,REF,0.558435,163996,0.891041666666667,0.201729116700646,0.801728989286625,0.89095454429505,1.13120665611675,1.40007142674936
436,233,7,Lates,astral,40,0.25,0,INT,REF,0.0393079,39396,0.814375,0.251141277948014,0.744070397591354,0.825900720425887,1.09551324221015,1.35764501987817
437,816,7,Lates,astral,40,0.25,1,EXT,REF,0.558435,163996,0.8875,0.209381053421543,0.768781222603613,0.857013418798096,1.1037501838809,1.3717871555019
438,222,7,Lates,astral,40,0.25,1,INT,REF,0.0393079,39396,0.792083333333333,0.267223377220881,0.785255105945119,0.840042856049618,1.17513701169409,1.36613030125241
439,554,7,Lates,astral,40,0.25,2,EXT,REF,0.558435,163996,0.890208333333333,0.205989976861438,0.801728989286625,0.89095454429505,1.13120665611675,1.40007142674936
440,350,7,Lates,astral,40,0.25,2,INT,REF,0.0393079,39396,0.796875,0.251067137329457,0.738579103144186,0.834386001800126,1.08453065331581,1.34915973850393
441,504,7,Lates,astral,40,0.25,3,EXT,REF,0.558435,32395,0.866041666666667,0.216212460358288,0.864878875429065,0.941866232540481,1.22181301449503,1.43966940649581
442,289,7,Lates,astral,40,0.25,3,INT,REF,0.0393079,8328,0.798333333333333,0.219586975288408,0.807220283733794,0.905096679918781,1.14218924501108,1.4085567081236
443,487,7,Lates,astral,40,0.25,4,EXT,REF,0.558435,27785,0.866041666666667,0.224089074076733,0.812711578180963,0.916410388417766,1.13120665611675,1.41421356237309
444,297,7,Lates,astral,40,0.25,4,INT,REF,0.0393079,7516,0.792916666666667,0.236147793006507,1.03236335606771,0.924895669792004,1.52108856186572,1.42269884374733
445,484,7,Lates,astral,40,0.25,5,EXT,REF,0.558435,25105,0.858125,0.232339226041249,0.826439814298884,0.936209378290989,1.19435654225918,1.43401255224632
446,286,7,Lates,astral,40,0.25,5,INT,REF,0.0393079,6956,0.779375,0.222628459211898,0.856641933758312,0.95035151391472,1.20259348392994,1.44249783362056
447,71,7,Lates,astral,40,0.25,10,EXT,REF,0.558435,17316,0.860416666666667,0.223311235278072,0.908809231006414,1.03520432765711,1.19984783670635,1.50472323036497
448,273,7,Lates,astral,40,0.25,10,INT,REF,0.0393079,4968,0.73,0.231093607265863,0.908809231006414,1.01823376490863,1.23279560338937,1.49340952186599
449,572,7,Lates,astral,40,0.5,0,EXT,REF,0.558435,121076,0.873958333333333,0.231220071860567,0.606788036412138,1.02106219203337,0.919791819900752,1.49058109474124
450,801,7,Lates,astral,40,0.5,0,INT,REF,0.0393079,28480,0.794583333333333,0.231589864303745,0.914300525453583,0.803273303427918,1.44146479238177,1.34067445712969
451,573,7,Lates,astral,40,0.5,1,EXT,REF,0.558435,121076,0.856041666666667,0.252280994834351,0.554620739164035,0.967322076663197,0.873115817099818,1.44249783362056
452,251,7,Lates,astral,40,0.5,1,INT,REF,0.0393079,28480,0.792916666666667,0.19892218443651,0.815457225404547,0.834386001800126,1.16140877557617,1.36613030125241
453,653,7,Lates,astral,40,0.5,2,EXT,REF,0.558435,121076,0.865208333333333,0.248527489667778,0.453031791891415,0.916410388417766,0.777018164274366,1.40289985387411
454,493,7,Lates,astral,40,0.5,2,INT,REF,0.0393079,28480,0.776041666666667,0.243727608536909,0.881352758770571,0.769332177930964,1.41400832014593,1.31239018588223
455,584,7,Lates,astral,40,0.5,3,EXT,REF,0.558435,25866,0.8725,0.207759066678771,0.919791819900752,1.01540533778388,1.24926948673087,1.49058109474124
456,413,7,Lates,astral,40,0.5,3,INT,REF,0.0393079,6355,0.765208333333333,0.236247162165402,0.277310369582018,0.941866232540481,0.502453441915933,1.42269884374733
457,569,7,Lates,astral,40,0.5,4,EXT,REF,0.558435,22434,0.892083333333333,0.176803272489851,0.881352758770571,0.975807358037436,1.21632172004786,1.45663996924429
458,405,7,Lates,astral,40,0.5,4,INT,REF,0.0393079,5777,0.788333333333333,0.221141461737257,0.280056016805602,0.947523086789974,0.516181678033855,1.42835569799683
459,548,7,Lates,astral,40,0.5,5,EXT,REF,0.558435,20699,0.836666666666667,0.250780342415118,0.420084025208403,1.06066017177982,0.683666158672499,1.5245222202382
460,383,7,Lates,astral,40,0.5,5,INT,REF,0.0393079,5447,0.748333333333333,0.221458735730171,0.856641933758312,0.964493649538451,1.18611960058843,1.4453262607453
461,126,7,Lates,astral,40,0.5,10,EXT,REF,0.558435,14974,0.827083333333333,0.227548997139717,0.963722175478101,1.07480230740355,1.27123466451955,1.53300750161243
462,360,7,Lates,astral,40,0.5,10,INT,REF,0.0393079,4128,0.694791666666667,0.249399189400765,0.796237694839457,0.930552524041496,1.1037501838809,1.41704198949784
463,646,7,Lates,astral,40,0.75,0,EXT,REF,0.558435,83612,0.871458333333333,0.189601929958457,0.88684405321774,0.984292639411674,1.14493489223467,1.4877526676165
464,791,7,Lates,astral,40,0.75,0,INT,REF,0.0393079,19552,0.743125,0.264560303627205,0.680920511448915,0.77216060505571,0.98843300049036,1.32087546725647
465,647,7,Lates,astral,40,0.75,1,EXT,REF,0.558435,83612,0.842916666666667,0.203364867918591,0.88684405321774,0.984292639411674,1.14493489223467,1.4877526676165
466,147,7,Lates,astral,40,0.75,1,INT,REF,0.0393079,19552,0.78125,0.219318334652837,0.749561692038523,0.842871283174365,1.05707418107997,1.38592929112563
467,689,7,Lates,astral,40,0.75,2,EXT,REF,0.558435,83612,0.841875,0.262708124180883,0.84291369764039,0.939037805415735,1.10649583110449,1.44815468787005
468,516,7,Lates,astral,40,0.75,2,INT,REF,0.0393079,19552,0.765833333333333,0.238709592399522,0.798983342063041,0.893782971419796,1.09002194776298,1.41987041662259
469,582,7,Lates,astral,40,0.75,3,EXT,REF,0.558435,18457,0.821875,0.231210102941302,0.949993939360179,1.00692005640964,1.23554125061295,1.51038008461447
470,420,7,Lates,astral,40,0.75,3,INT,REF,0.0393079,4340,0.702291666666667,0.238418901715102,0.84291369764039,0.936209378290989,1.18886524781202,1.42835569799683
471,562,7,Lates,astral,40,0.75,4,EXT,REF,0.558435,16053,0.824583333333333,0.225605175107888,0.914300525453583,1.09460129727678,1.2437781922837,1.55846334573515
472,406,7,Lates,astral,40,0.75,4,INT,REF,0.0393079,3936,0.71125,0.24545767065852,0.889589700441324,1.01540533778388,1.18611960058843,1.49058109474124
473,524,7,Lates,astral,40,0.75,5,EXT,REF,0.558435,14949,0.81625,0.219357136176349,0.971959117148854,1.06914545315406,1.2959454895318,1.53866435586193
474,374,7,Lates,astral,40,0.75,5,INT,REF,0.0393079,3761,0.71875,0.22992713924568,0.900572289335661,1.00974848353439,1.22455866171861,1.48492424049175
475,122,7,Lates,astral,40,0.75,10,EXT,REF,0.558435,11167,0.809166666666667,0.234419457958386,0.939011350465842,1.04934646328084,1.25201513395446,1.51320851173921
476,358,7,Lates,astral,40,0.75,10,INT,REF,0.0393079,2930,0.697708333333333,0.223313914949179,0.90606358378283,0.967322076663197,1.25201513395446,1.45381154211954
477,671,7,Lates,astral,40,0.9,0,EXT,REF,0.558435,44094,0.862708333333333,0.208517967829637,0.716613925355511,0.777817459305202,1.02961770884412,1.33218917575546
478,781,7,Lates,astral,40,0.9,0,INT,REF,0.0393079,10194,0.785208333333333,0.238139862206291,0.502453441915933,0.537401153701776,0.848404992087559,1.13137084989848
479,672,7,Lates,astral,40,0.9,1,EXT,REF,0.558435,44094,0.876875,0.197582799772545,0.669937922554577,0.729734198184517,0.993924294937529,1.29541962313375
480,166,7,Lates,astral,40,0.9,1,INT,REF,0.0393079,10194,0.769791666666667,0.22373511678382,0.601296741964969,0.661851947190608,0.92528311434792,1.22188051789035
481,714,7,Lates,astral,40,0.9,2,EXT,REF,0.558435,44094,0.859791666666667,0.2150555552502,0.716613925355511,0.777817459305202,1.02961770884412,1.33218917575546
482,528,7,Lates,astral,40,0.9,2,INT,REF,0.0393079,10194,0.772291666666667,0.225702115708872,0.549129444716867,0.605283404695685,0.889589700441324,1.1879393923934
483,603,7,Lates,astral,40,0.9,3,EXT,REF,0.558435,9515,0.741666666666667,0.248898281653227,0.801728989286625,0.857013418798096,1.12022406722241,1.38310086400089
484,464,7,Lates,astral,40,0.9,3,INT,REF,0.0393079,2136,0.606666666666667,0.226249093881654,0.65895533366024,0.698621499812309,1.01039817827903,1.26430692476155
485,581,7,Lates,astral,40,0.9,4,EXT,REF,0.558435,8158,0.736875,0.235680601120841,0.777018164274366,0.811758584802157,1.12846100889316,1.36613030125241
486,455,7,Lates,astral,40,0.9,4,INT,REF,0.0393079,1904,0.624166666666667,0.219785517627675,0.67817486422533,0.709935208311294,1.02412641439696,1.28693434175952
487,549,7,Lates,astral,40,0.9,5,EXT,REF,0.558435,7572,0.729375,0.22325833000113,0.908809231006414,0.967322076663197,1.25476078117804,1.44815468787005
488,425,7,Lates,astral,40,0.9,5,INT,REF,0.0393079,1805,0.598541666666667,0.236436214090256,0.634244508647981,0.695793072687563,0.947248292136595,1.24450793488832
489,134,7,Lates,astral,40,0.9,10,EXT,REF,0.558435,5636,0.730833333333333,0.248962385720305,0.744070397591354,0.83155757467538,1.04060029773846,1.36895872837716
490,389,7,Lates,astral,40,0.9,10,INT,REF,0.0393079,1399,0.563541666666667,0.207246277417825,0.631498861424397,0.709935208311294,0.993924294937529,1.24167950776358
491,774,8,Lates,astral,40,0,0,EXT,REF,0.563208,11412517,0.890833333333333,0.177725982407455,0.74132475036777,0.842871283174365,1.02687206162054,1.34633131137919
492,698,8,Lates,astral,40,0,0,INT,REF,0.0382194,77918,0.826458333333333,0.169511056356069,0.730342161473433,0.879640835796065,1.04334594496205,1.36047344700292
493,765,8,Lates,astral,40,0,1,EXT,REF,0.563208,11412517,0.885416666666667,0.182243212911983,0.74132475036777,0.842871283174365,1.02687206162054,1.34633131137919
494,247,8,Lates,astral,40,0,1,INT,REF,0.0382194,77918,0.819791666666667,0.189427913458295,0.735833455920601,0.885297690045557,1.04883723940922,1.36613030125241
495,780,8,Lates,astral,40,0,2,EXT,REF,0.563208,11412517,0.882708333333333,0.194211330205377,0.74132475036777,0.842871283174365,1.02687206162054,1.34633131137919
496,475,8,Lates,astral,40,0,2,INT,REF,0.0382194,77918,0.839583333333333,0.201462296069485,0.744070397591354,0.893782971419796,1.0515828866328,1.36895872837716
497,545,8,Lates,astral,40,0,3,EXT,REF,0.563208,40204,0.8825,0.187349939951952,0.788000753168704,0.896611398544542,1.09551324221015,1.3717871555019
498,340,8,Lates,astral,40,0,3,INT,REF,0.0382194,10070,0.839375,0.172816545824288,0.727596514249848,0.834386001800126,1.0515828866328,1.32653232150596
499,536,8,Lates,astral,40,0,4,EXT,REF,0.563208,32760,0.873541666666667,0.195638502751542,0.433812261326325,0.913581961293019,0.647972744765902,1.38310086400089
500,332,8,Lates,astral,40,0,4,INT,REF,0.0382194,8879,0.83,0.211901221467868,0.406355789090481,0.840042856049618,0.626007566977228,1.32653232150596
501,563,8,Lates,astral,40,0,5,EXT,REF,0.563208,28270,0.897083333333333,0.172268448764469,0.420084025208403,0.885297690045557,0.650718391989487,1.36047344700292
502,308,8,Lates,astral,40,0,5,INT,REF,0.0382194,7971,0.810208333333333,0.208484803092617,0.444794850220662,0.820243866176395,0.730342161473433,1.31239018588223
503,89,8,Lates,astral,40,0,10,EXT,REF,0.563208,18791,0.91625,0.168404591335803,0.675429217001746,0.873983981546573,0.977450411596023,1.35481659275343
504,288,8,Lates,astral,40,0,10,INT,REF,0.0382194,5560,0.820416666666667,0.1832677187548,0.507944736363102,0.854184991673349,0.793492047615872,1.34067445712969
505,830,8,Lates,astral,40,0.25,0,EXT,REF,0.563208,173318,0.906666666666667,0.172791022882129,0.398118847419728,0.789131167804187,0.63973580309515,1.29259119600901
506,238,8,Lates,astral,40,0.25,0,INT,REF,0.0382194,42259,0.839583333333333,0.226837258500388,0.713868278131927,0.777817459305202,1.07080241719789,1.28127748751002
507,826,8,Lates,astral,40,0.25,1,EXT,REF,0.563208,173318,0.909375,0.16197460071442,0.398118847419728,0.789131167804187,0.634244508647981,1.29259119600901
508,230,8,Lates,astral,40,0.25,1,INT,REF,0.0382194,42259,0.844583333333333,0.214872137470154,0.711122630908342,0.783474313554695,1.05707418107997,1.28693434175952
509,578,8,Lates,astral,40,0.25,2,EXT,REF,0.563208,173318,0.909791666666667,0.164659411001029,0.398118847419728,0.789131167804187,0.634244508647981,1.29259119600901
510,1,8,Lates,astral,40,0.25,2,INT,REF,0.0382194,42259,0.860416666666667,0.180707337548788,0.705631336461174,0.769332177930964,1.05707418107997,1.28410591463477
511,533,8,Lates,astral,40,0.25,3,EXT,REF,0.563208,33639,0.905208333333333,0.161403282195704,0.551875091940451,0.865498700172334,0.837422403193221,1.34633131137919
512,338,8,Lates,astral,40,0.25,3,INT,REF,0.0382194,8783,0.833541666666667,0.194875733272359,0.425575319655572,0.854184991673349,0.694648747566836,1.34067445712969
513,521,8,Lates,astral,40,0.25,4,EXT,REF,0.563208,29013,0.899583333333333,0.173952284156089,0.420084025208403,0.862670273047588,0.650718391989487,1.34915973850393
514,313,8,Lates,astral,40,0.25,4,INT,REF,0.0382194,7937,0.830208333333333,0.181688177853242,0.395373200196144,0.885297690045557,0.65895533366024,1.36613030125241
515,559,8,Lates,astral,40,0.25,5,EXT,REF,0.563208,26619,0.929583333333333,0.123735447600547,0.428320966879156,0.871155554421827,0.653464039213071,1.35198816562868
516,293,8,Lates,astral,40,0.25,5,INT,REF,0.0382194,7441,0.808958333333333,0.228018659028704,0.365171080736716,0.896611398544542,0.617770625306475,1.37744400975139
517,92,8,Lates,astral,40,0.25,10,EXT,REF,0.563208,18646,0.922291666666667,0.138475584810653,0.680920511448915,0.879640835796065,0.982941706043191,1.36047344700292
518,283,8,Lates,astral,40,0.25,10,INT,REF,0.0382194,5517,0.821666666666667,0.184059811432037,0.485979558574427,0.893782971419796,0.76054428093286,1.36895872837716
519,630,8,Lates,astral,40,0.5,0,EXT,REF,0.563208,126429,0.938958333333333,0.118307921055173,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
520,807,8,Lates,astral,40,0.5,0,INT,REF,0.0382194,30077,0.837916666666667,0.191232935084396,0.373408022407469,0.797616449178426,0.664446628107409,1.31804704013172
521,631,8,Lates,astral,40,0.5,1,EXT,REF,0.563208,126429,0.938958333333333,0.12701548880811,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
522,117,8,Lates,astral,40,0.5,1,INT,REF,0.0382194,30077,0.849583333333333,0.179134542724632,0.354188491842379,0.777817459305202,0.656209686436656,1.30956175875749
523,666,8,Lates,astral,40,0.5,2,EXT,REF,0.563208,126429,0.936041666666667,0.135846277066793,0.757798633709276,0.786302740679441,1.09825888943373,1.31804704013172
524,498,8,Lates,astral,40,0.5,2,INT,REF,0.0382194,30077,0.856875,0.166862872098938,0.354188491842379,0.789131167804187,0.650718391989487,1.31521861300698
525,618,8,Lates,astral,40,0.5,3,EXT,REF,0.563208,26586,0.922916666666667,0.149892987832715,0.700140042014005,0.857013418798096,0.974704764372438,1.34350288425444
526,440,8,Lates,astral,40,0.5,3,INT,REF,0.0382194,6588,0.809166666666667,0.201724831890916,0.351442844618795,0.862670273047588,0.582077211399879,1.34915973850393
527,609,8,Lates,astral,40,0.5,4,EXT,REF,0.563208,23233,0.915625,0.164289654042888,0.41184708353765,0.857013418798096,0.631498861424397,1.34350288425444
528,408,8,Lates,astral,40,0.5,4,INT,REF,0.0382194,6012,0.799791666666667,0.193703981036796,0.367916727960301,0.893782971419796,0.598551094741385,1.36895872837716
529,621,8,Lates,astral,40,0.5,5,EXT,REF,0.563208,21742,0.918958333333333,0.156385225173231,0.788000753168704,0.873983981546573,1.13395230334033,1.35481659275343
530,379,8,Lates,astral,40,0.5,5,INT,REF,0.0382194,5735,0.818541666666667,0.188589270958258,0.439303555773493,0.876812408671319,0.713868278131927,1.35764501987817
531,184,8,Lates,astral,40,0.5,10,EXT,REF,0.563208,16248,0.913958333333333,0.155696644265254,0.389881905748975,0.893782971419796,0.615024978082891,1.37461558262665
532,366,8,Lates,astral,40,0.5,10,INT,REF,0.0382194,4571,0.767708333333333,0.224074831567144,0.529909914151776,0.876812408671319,0.80447463651021,1.35198816562868
533,673,8,Lates,astral,40,0.75,0,EXT,REF,0.563208,84660,0.891666666666667,0.183701114016165,0.477742616903674,0.823072293301141,0.834676755969637,1.34350288425444
534,794,8,Lates,astral,40,0.75,0,INT,REF,0.0382194,19856,0.841041666666667,0.201644722151687,0.326732019606536,0.780645886429948,0.661700980883824,1.31239018588223
535,675,8,Lates,astral,40,0.75,1,EXT,REF,0.563208,84660,0.897083333333333,0.192894617170447,0.510690383586686,0.857013418798096,0.856641933758312,1.36613030125241
536,158,8,Lates,astral,40,0.75,1,INT,REF,0.0382194,19856,0.81625,0.235666777012022,0.788000753168704,0.803273303427918,1.07354806442147,1.3350176028802
537,711,8,Lates,astral,40,0.75,2,EXT,REF,0.563208,84660,0.887916666666667,0.201799967666882,0.502453441915933,0.848528137423857,0.853896286534727,1.36330187412766
538,529,8,Lates,astral,40,0.75,2,INT,REF,0.0382194,19856,0.84875,0.215915911528224,0.746816044814939,0.760846896556725,1.04883723940922,1.30390490450799
539,610,8,Lates,astral,40,0.75,3,EXT,REF,0.563208,18605,0.871458333333333,0.230558891570613,0.647972744765902,0.879640835796065,0.999415589384697,1.37744400975139
540,430,8,Lates,astral,40,0.75,3,INT,REF,0.0382194,4349,0.784583333333333,0.221262896807273,0.420084025208403,0.857013418798096,0.744070397591354,1.36047344700292
541,595,8,Lates,astral,40,0.75,4,EXT,REF,0.563208,16343,0.8575,0.19713371636445,0.623261919753644,0.854184991673349,0.980196058819607,1.35764501987817
542,410,8,Lates,astral,40,0.75,4,INT,REF,0.0382194,3968,0.773333333333333,0.247311788169056,0.510690383586686,0.857013418798096,0.851150639311143,1.36047344700292
543,613,8,Lates,astral,40,0.75,5,EXT,REF,0.563208,15364,0.827291666666667,0.210518504602664,0.612279330859306,0.842871283174365,0.980196058819607,1.35764501987817
544,375,8,Lates,astral,40,0.75,5,INT,REF,0.0382194,3806,0.786666666666667,0.241461272462668,0.488725205798011,0.820243866176395,0.834676755969637,1.32370389438122
545,155,8,Lates,astral,40,0.75,10,EXT,REF,0.563208,11955,0.830208333333333,0.224418772523586,0.77976381149795,0.885297690045557,1.09276759498656,1.3717871555019
546,356,8,Lates,astral,40,0.75,10,INT,REF,0.0382194,3163,0.755,0.234874343951843,0.41184708353765,0.857013418798096,0.65895533366024,1.33784603000495
547,692,8,Lates,astral,40,0.9,0,EXT,REF,0.563208,47408,0.908958333333333,0.133723111567806,0.76054428093286,0.845699710299111,1.06256547552714,1.37744400975139
548,784,8,Lates,astral,40,0.9,0,INT,REF,0.0382194,11015,0.803333333333333,0.180464334112103,0.617770625306475,0.692964645562817,0.947248292136595,1.25299321626256
549,694,8,Lates,astral,40,0.9,1,EXT,REF,0.563208,47408,0.907916666666667,0.137932427695336,0.76054428093286,0.845699710299111,1.06256547552714,1.37744400975139
550,175,8,Lates,astral,40,0.9,1,INT,REF,0.0382194,11015,0.797083333333333,0.205301628988297,0.453031791891415,0.639224530192639,0.892335347664908,1.21622366364086
551,721,8,Lates,astral,40,0.9,2,EXT,REF,0.563208,47408,0.906041666666667,0.141868077517247,0.76054428093286,0.845699710299111,1.06256547552714,1.37744400975139
552,526,8,Lates,astral,40,0.9,2,INT,REF,0.0382194,11015,0.801875,0.192017909736499,0.623261919753644,0.698621499812309,0.952739586583763,1.25865007051205
553,635,8,Lates,astral,40,0.9,3,EXT,REF,0.563208,10257,0.837291666666667,0.199368573286224,0.304766841817861,0.83155757467538,0.590314153070632,1.35198816562868
554,463,8,Lates,astral,40,0.9,3,INT,REF,0.0382194,2267,0.659375,0.23875925959542,0.389881905748975,0.817415439051649,0.697394394790421,1.34350288425444
555,616,8,Lates,astral,40,0.9,4,EXT,REF,0.563208,8945,0.810208333333333,0.220960086733052,0.477742616903674,0.823072293301141,0.834676755969637,1.34350288425444
556,457,8,Lates,astral,40,0.9,4,INT,REF,0.0382194,2060,0.674791666666667,0.243607546116336,0.359679786289548,0.777817459305202,0.67817486422533,1.31521861300698
557,629,8,Lates,astral,40,0.9,5,EXT,REF,0.563208,8386,0.802708333333333,0.223956108763486,0.304766841817861,0.811758584802157,0.5958054475178,1.33784603000495
558,427,8,Lates,astral,40,0.9,5,INT,REF,0.0382194,1974,0.659166666666667,0.216959976045523,0.604042389188553,0.777817459305202,0.993924294937529,1.29259119600901
559,177,8,Lates,astral,40,0.9,10,EXT,REF,0.563208,6538,0.791458333333333,0.227904324675232,0.546383797493282,0.845699710299111,0.859387580981896,1.34350288425444
560,386,8,Lates,astral,40,0.9,10,INT,REF,0.0382194,1660,0.654375,0.210064896254224,0.499707794692349,0.786302740679441,0.801728989286625,1.28976276888426
561,751,9,Lates,astral,40,0,0,EXT,REF,0.549398,10658949,0.852916666666667,0.21626380987348,0.280056016805602,0.995606347910659,0.505199089139517,1.4877526676165
562,705,9,Lates,astral,40,0,0,INT,REF,0.0392779,72331,0.781875,0.230167896628305,0.851150639311143,0.92772409691675,1.20808477837711,1.40289985387411
563,747,9,Lates,astral,40,0,1,EXT,REF,0.549398,10658949,0.85375,0.210355575360166,0.280056016805602,1.00692005640964,0.499707794692349,1.49340952186599
564,244,9,Lates,astral,40,0,1,INT,REF,0.0392779,72331,0.7775,0.228719841634797,0.859387580981896,0.936209378290989,1.2273043089422,1.42269884374733
565,752,9,Lates,astral,40,0,2,EXT,REF,0.549398,10658949,0.857708333333333,0.203900680696884,0.277310369582018,1.01257691065914,0.496962147468764,1.49906637611548
566,474,9,Lates,astral,40,0,2,INT,REF,0.0392779,72331,0.810208333333333,0.225024722834014,0.862133228205481,0.939037805415735,1.21906736727144,1.41421356237309
567,499,9,Lates,astral,40,0,3,EXT,REF,0.549398,37523,0.811458333333333,0.248304802254598,0.796237694839457,1.11722871427475,1.1037501838809,1.56412019998464
568,343,9,Lates,astral,40,0,3,INT,REF,0.0392779,9861,0.769583333333333,0.261777543478243,1.01314382550262,1.07480230740355,1.34262149233274,1.52735064736294
569,502,9,Lates,astral,40,0,4,EXT,REF,0.549398,30605,0.855208333333333,0.223568634645299,0.807220283733794,1.12854242277373,1.12022406722241,1.58109076273312
570,303,9,Lates,astral,40,0,4,INT,REF,0.0392779,8693,0.785,0.245070549981194,0.897826642112077,1.01823376490863,1.24926948673087,1.49340952186599
571,486,9,Lates,astral,40,0,5,EXT,REF,0.549398,25996,0.829375,0.250322398501391,0.744070397591354,1.06348859890457,1.06805676997431,1.52735064736294
572,292,9,Lates,astral,40,0,5,INT,REF,0.0392779,7728,0.787708333333333,0.242383901432745,0.620516272530059,1.11440028715,0.917046172677167,1.56694862710939
573,74,9,Lates,astral,40,0,10,EXT,REF,0.549398,16364,0.803541666666667,0.244135379110307,0.996669942161113,1.27279220613579,1.30967372564973,1.71402683759619
574,279,9,Lates,astral,40,0,10,INT,REF,0.0392779,4979,0.7625,0.241990856166272,0.345951550171626,1.21056680939137,0.549129444716867,1.65745829510127
575,811,9,Lates,astral,40,0.25,0,EXT,REF,0.549398,156302,0.873125,0.193601435835189,0.274564722358433,1.09460129727678,0.466760028009337,1.55280649148566
576,235,9,Lates,astral,40,0.25,0,INT,REF,0.0392779,40270,0.837916666666667,0.217480332525636,0.831931108746053,0.910753534168273,1.14493489223467,1.41987041662259
577,812,9,Lates,astral,40,0.25,1,EXT,REF,0.549398,156302,0.872291666666667,0.200544361127761,0.263582133464096,1.08328758877779,0.455777439114999,1.54149278298667
578,223,9,Lates,astral,40,0.25,1,INT,REF,0.0392779,40270,0.846458333333333,0.21347668748435,0.332223314053704,0.811758584802157,0.628753214200812,1.33784603000495
579,525,9,Lates,astral,40,0.25,2,EXT,REF,0.549398,156302,0.890208333333333,0.175553708619126,0.263582133464096,1.0408611819066,0.461268733562168,1.50472323036497
580,7,9,Lates,astral,40,0.25,2,INT,REF,0.0392779,40270,0.850416666666667,0.202000193104325,0.831931108746053,0.910753534168273,1.14493489223467,1.41987041662259
581,503,9,Lates,astral,40,0.25,3,EXT,REF,0.549398,31045,0.857291666666667,0.202197918453555,0.609533683635722,1.10308657865101,0.90606358378283,1.5556349186104
582,307,9,Lates,astral,40,0.25,3,INT,REF,0.0392779,8364,0.790208333333333,0.251408708386329,0.337714608500873,1.07480230740355,0.55736638638762,1.52735064736294
583,491,9,Lates,astral,40,0.25,4,EXT,REF,0.549398,26621,0.845,0.235037344248716,0.63973580309515,1.0776307345283,0.952739586583763,1.54149278298667
584,294,9,Lates,astral,40,0.25,4,INT,REF,0.0392779,7599,0.777291666666667,0.24029892362438,0.903317936559246,1.06631702602931,1.21083042560069,1.5188653659887
585,485,9,Lates,astral,40,0.25,5,EXT,REF,0.549398,24105,0.861041666666667,0.210977860927204,1.00216123660828,1.14268455839746,1.32065631454406,1.59523289835685
586,53,9,Lates,astral,40,0.25,5,INT,REF,0.0392779,7076,0.770416666666667,0.251649522688805,0.315749430712198,1.11722871427475,0.507944736363102,1.56977705423414
587,73,9,Lates,astral,40,0.25,10,EXT,REF,0.549398,16179,0.794791666666667,0.262605517461874,0.461268733562168,1.2247089450151,0.713868278131927,1.66594357647551
588,278,9,Lates,astral,40,0.25,10,INT,REF,0.0392779,4923,0.751875,0.246124481997013,0.334968961277289,1.23319422638934,0.510690383586686,1.67442885784974
589,552,9,Lates,astral,40,0.5,0,EXT,REF,0.549398,112329,0.864583333333333,0.2426270961814,0.414592730761234,1.04934646328084,0.700140042014005,1.5188653659887
590,802,9,Lates,astral,40,0.5,0,INT,REF,0.0392779,28510,0.815833333333333,0.24790040324509,0.837422403193221,0.972978930912689,1.14493489223467,1.47078210486802
591,550,9,Lates,astral,40,0.5,1,EXT,REF,0.549398,112329,0.869791666666667,0.24098635595997,0.414592730761234,1.04934646328084,0.700140042014005,1.5188653659887
592,250,9,Lates,astral,40,0.5,1,INT,REF,0.0392779,28510,0.807916666666667,0.2404955728644,0.867624522652649,1.0040916292849,1.17513701169409,1.50189480324023
593,642,9,Lates,astral,40,0.5,2,EXT,REF,0.549398,112329,0.893541666666667,0.190134214447443,0.389881905748975,1.02106219203337,0.669937922554577,1.49623794899073
594,488,9,Lates,astral,40,0.5,2,INT,REF,0.0392779,28510,0.837708333333333,0.208828949482211,1.05707418107997,0.95035151391472,1.55129068132515,1.45381154211954
595,196,9,Lates,astral,40,0.5,3,EXT,REF,0.549398,24144,0.837916666666667,0.248912172268746,0.293784252923524,1.07480230740355,0.480488264127258,1.52735064736294
596,416,9,Lates,astral,40,0.5,3,INT,REF,0.0392779,6226,0.776666666666667,0.246043875462248,0.356934139065963,1.10025815152627,0.609533683635722,1.55846334573515
597,570,9,Lates,astral,40,0.5,4,EXT,REF,0.549398,20989,0.823125,0.244332841087813,0.288292958476355,1.13137084989848,0.469505675232921,1.57826233560837
598,393,9,Lates,astral,40,0.5,4,INT,REF,0.0392779,5713,0.771458333333333,0.236777924353165,0.980196058819607,1.12005714139949,1.29319984230822,1.56694862710939
599,547,9,Lates,astral,40,0.5,5,EXT,REF,0.549398,19335,0.830208333333333,0.229740738088804,0.288292958476355,1.14268455839746,0.469505675232921,1.58957604410736
600,368,9,Lates,astral,40,0.5,5,INT,REF,0.0392779,5380,0.777916666666667,0.229800638235261,0.963722175478101,1.10308657865101,1.28221725341388,1.5556349186104
