,tree.num,simulation,height,method,quality,missing,maf,int,noref,dxy,mean.support,sd.support,colless,ingroup.colless,sackin,ingroup.sackin
367,367,3,Lates,astral,40,0.75,10,INT,REF,0.0410177,0.698125,0.270198164080255,1.02961770884412,1.11722871427475,1.35909537567424,1.57543390848363
368,368,9,Lates,astral,40,0.5,5,INT,REF,0.0392779,0.777916666666667,0.229800638235261,0.963722175478101,1.10308657865101,1.28221725341388,1.5556349186104
369,369,4,Lates,astral,40,0.75,10,INT,REF,0.0408547,0.777083333333333,0.23857697213102,0.77976381149795,0.854184991673349,1.12022406722241,1.34633131137919
370,370,3,Lates,astral,40,0.5,10,INT,REF,0.0410177,0.761041666666667,0.238293932417404,0.263582133464096,1.10591500577576,0.455777439114999,1.55280649148566
371,371,10,Lates,astral,40,0.75,5,INT,REF,0.0378395,0.719583333333333,0.22073338431319,0.749561692038523,0.854184991673349,1.09002194776298,1.34633131137919
372,372,9,Lates,astral,40,0.75,5,INT,REF,0.0392779,0.698333333333333,0.240693442647143,0.689157453119668,1.12854242277373,0.985687353266775,1.57543390848363
373,373,4,Lates,astral,40,0.5,10,INT,REF,0.0408547,0.812916666666667,0.212752561635035,0.829185461522469,0.876812408671319,1.14768053945825,1.35764501987817
374,374,7,Lates,astral,40,0.75,5,INT,REF,0.0393079,0.71875,0.22992713924568,0.900572289335661,1.00974848353439,1.22455866171861,1.48492424049175
375,375,8,Lates,astral,40,0.75,5,INT,REF,0.0382194,0.786666666666667,0.241461272462668,0.488725205798011,0.820243866176395,0.834676755969637,1.32370389438122
376,376,6,Lates,astral,40,0.75,5,INT,REF,0.0389125,0.734375,0.24089289798139,0.32947766683012,0.86832712729708,0.554620739164035,1.35481659275343
377,377,6,Lates,astral,40,0.5,5,INT,REF,0.0389125,0.76125,0.233826859021798,0.359679786289548,0.760846896556725,0.634244508647981,1.28127748751002
378,378,10,Lates,astral,40,0.5,5,INT,REF,0.0378395,0.787708333333333,0.208645475381478,0.788000753168704,0.893782971419796,1.11198712555165,1.36895872837716
379,379,8,Lates,astral,40,0.5,5,INT,REF,0.0382194,0.818541666666667,0.188589270958258,0.439303555773493,0.876812408671319,0.713868278131927,1.35764501987817
380,380,9,Lates,astral,40,0.9,10,INT,REF,0.0392779,0.63375,0.224106974836154,0.436557908549909,0.978635785162182,0.771526869827198,1.47643895911751
381,381,2,Lates,astral,40,0.9,10,INT,REF,0.0360989,0.631458333333333,0.227062551915259,0.752307339262107,0.803273303427918,1.06531112275072,1.32370389438122
382,382,10,Lates,astral,40,0.9,10,INT,REF,0.0378395,0.649166666666667,0.221559591266705,0.686411805896083,0.707106781186547,1.04334594496205,1.26713535188629
383,383,7,Lates,astral,40,0.5,5,INT,REF,0.0393079,0.748333333333333,0.221458735730171,0.856641933758312,0.964493649538451,1.18611960058843,1.4453262607453
384,384,5,Lates,astral,40,0.9,10,INT,REF,0.0398327,0.662083333333333,0.234683656098409,0.439303555773493,0.763675323681471,0.686411805896083,1.27844906038528
385,385,3,Lates,astral,40,0.75,5,INT,REF,0.0410177,0.717291666666667,0.277954072307021,0.969213469925269,1.07480230740355,1.28770854786105,1.54432121011142
386,386,8,Lates,astral,40,0.9,10,INT,REF,0.0382194,0.654375,0.210064896254224,0.499707794692349,0.786302740679441,0.801728989286625,1.28976276888426
387,387,5,Lates,astral,40,0.75,5,INT,REF,0.0398327,0.714375,0.229364582492868,0.524418619704608,0.797616449178426,0.798983342063041,1.30673333163274
388,388,9,Lates,astral,40,0.75,4,INT,REF,0.0392779,0.704791666666667,0.243380357109916,0.277310369582018,1.10874343290051,0.47499696968009,1.5612917728599
389,389,7,Lates,astral,40,0.9,10,INT,REF,0.0393079,0.563541666666667,0.207246277417825,0.631498861424397,0.709935208311294,0.993924294937529,1.24167950776358
390,390,10,Lates,astral,40,0.75,4,INT,REF,0.0378395,0.75,0.215663252080349,0.593059800294216,0.851356564548603,0.900572289335661,1.33784603000495
391,391,3,Lates,astral,40,0.5,5,INT,REF,0.0410177,0.778333333333333,0.230903252590208,0.656209686436656,1.1511698397717,0.941756997689426,1.59240447123211
392,392,6,Lates,astral,40,0.9,10,INT,REF,0.0389125,0.647708333333333,0.222559956859187,0.711122630908342,0.893782971419796,1.02961770884412,1.37461558262665
393,393,9,Lates,astral,40,0.5,4,INT,REF,0.0392779,0.771458333333333,0.236777924353165,0.980196058819607,1.12005714139949,1.29319984230822,1.56694862710939
394,394,10,Lates,astral,40,0.5,4,INT,REF,0.0378395,0.752083333333333,0.249492747801762,0.727596514249848,0.896611398544542,1.03510900329129,1.3717871555019
395,395,5,Lates,astral,40,0.5,5,INT,REF,0.0398327,0.736458333333333,0.24369050465034,0.991178647713944,0.882469262920811,1.47441255906479,1.37461558262665
396,396,2,Lates,astral,40,0.75,5,INT,REF,0.0360989,0.738333333333333,0.241707871273281,0.958230881030932,1.00126320216015,1.26025207562521,1.46512525061853
397,397,1,Lates,astral,40,0.75,5,INT,REF,0.0397409,0.655625,0.254708061922882,1.06531112275072,1.17096882964492,1.42773655626385,1.62351716960431
398,398,4,Lates,astral,40,0.75,5,INT,REF,0.0408547,0.7825,0.222696243841868,0.788000753168704,0.865498700172334,1.09002194776298,1.35764501987817
399,399,2,Lates,astral,40,0.5,4,INT,REF,0.0360989,0.763333333333333,0.238642734249189,0.507944736363102,0.947523086789974,0.815457225404547,1.43401255224632
400,400,1,Lates,astral,40,0.5,5,INT,REF,0.0397409,0.70875,0.245518340087149,0.277310369582018,1.13419927702322,0.485979558574427,1.5980613254816
401,401,2,Lates,astral,40,0.5,5,INT,REF,0.0360989,0.777916666666667,0.226489944667442,0.763289928156445,1.00126320216015,1.04883723940922,1.46512525061853
402,402,4,Lates,astral,40,0.5,5,INT,REF,0.0408547,0.804166666666667,0.208263676298216,0.782509458721535,0.845699710299111,1.10649583110449,1.34350288425444
403,403,6,Lates,astral,40,0.75,4,INT,REF,0.0389125,0.766666666666667,0.224199126284984,0.510690383586686,0.871155554421827,0.856641933758312,1.38592929112563
404,404,3,Lates,astral,40,0.9,10,INT,REF,0.0410177,0.650833333333333,0.21154782501719,0.269073427911265,1.06914545315406,0.488725205798011,1.53866435586193
405,405,7,Lates,astral,40,0.5,4,INT,REF,0.0393079,0.788333333333333,0.221141461737257,0.280056016805602,0.947523086789974,0.516181678033855,1.42835569799683
406,406,7,Lates,astral,40,0.75,4,INT,REF,0.0393079,0.71125,0.24545767065852,0.889589700441324,1.01540533778388,1.18611960058843,1.49058109474124
407,407,4,Lates,astral,40,0.9,10,INT,REF,0.0408547,0.684166666666667,0.24011374373217,0.724850867026264,0.786302740679441,1.02687206162054,1.30107647738325
408,408,8,Lates,astral,40,0.5,4,INT,REF,0.0382194,0.799791666666667,0.193703981036796,0.367916727960301,0.893782971419796,0.598551094741385,1.36895872837716
409,409,2,Lates,astral,40,0.75,4,INT,REF,0.0360989,0.734791666666667,0.243825797452907,0.505199089139517,0.972978930912689,0.763289928156445,1.44249783362056
410,410,8,Lates,astral,40,0.75,4,INT,REF,0.0382194,0.773333333333333,0.247311788169056,0.510690383586686,0.857013418798096,0.851150639311143,1.36047344700292
411,411,5,Lates,astral,40,0.75,4,INT,REF,0.0398327,0.679166666666667,0.23765551086388,0.521672972481023,0.817415439051649,0.763289928156445,1.32087546725647
412,412,6,Lates,astral,40,0.5,4,INT,REF,0.0389125,0.782916666666667,0.221426308123217,0.370662375183885,0.814587011926903,0.623261919753644,1.31239018588223
413,413,7,Lates,astral,40,0.5,3,INT,REF,0.0393079,0.765208333333333,0.236247162165402,0.277310369582018,0.941866232540481,0.502453441915933,1.42269884374733
414,414,4,Lates,astral,40,0.5,3,INT,REF,0.0408547,0.796875,0.224964831766912,0.76054428093286,0.840042856049618,1.07903935886864,1.33784603000495
415,415,1,Lates,astral,40,0.75,10,INT,REF,0.0397409,0.682291666666667,0.228782527819458,1.08178500609223,1.10308657865101,1.3838062006865,1.60088975260634
416,416,9,Lates,astral,40,0.5,3,INT,REF,0.0392779,0.776666666666667,0.246043875462248,0.356934139065963,1.10025815152627,0.609533683635722,1.55846334573515
417,417,9,Lates,astral,40,0.9,5,INT,REF,0.0392779,0.651458333333333,0.229615678752732,0.878607111546987,0.947523086789974,1.26299772284879,1.45663996924429
418,418,10,Lates,astral,40,0.75,3,INT,REF,0.0378395,0.745208333333333,0.230743383145104,0.77976381149795,0.854184991673349,1.03785465051488,1.35764501987817
419,419,10,Lates,astral,40,0.9,5,INT,REF,0.0378395,0.656666666666667,0.211502561056204,0.617770625306475,0.724077343935025,0.980196058819607,1.25582164338731
420,420,7,Lates,astral,40,0.75,3,INT,REF,0.0393079,0.702291666666667,0.238418901715102,0.84291369764039,0.936209378290989,1.18886524781202,1.42835569799683
421,421,5,Lates,astral,40,0.5,4,INT,REF,0.0398327,0.72875,0.243263494301086,0.507944736363102,0.871155554421827,0.733087808697017,1.35198816562868
422,422,3,Lates,astral,40,0.75,4,INT,REF,0.0410177,0.731458333333333,0.239369647228266,0.683666158672499,0.984292639411674,1.0515828866328,1.49906637611548
423,423,1,Lates,astral,40,0.5,10,INT,REF,0.0397409,0.688125,0.244345902795128,0.285547311252771,1.04368960903134,0.499707794692349,1.5245222202382
424,424,1,Lates,astral,40,0.75,4,INT,REF,0.0397409,0.686666666666667,0.231142705605455,1.04334594496205,1.14834141264695,1.41126267292235,1.60654660685584
425,425,7,Lates,astral,40,0.9,5,INT,REF,0.0393079,0.598541666666667,0.236436214090256,0.634244508647981,0.695793072687563,0.947248292136595,1.24450793488832
426,426,9,Lates,astral,40,0.75,3,INT,REF,0.0392779,0.708333333333333,0.246864019192006,0.269073427911265,1.14268455839746,0.472251322456505,1.58391918985787
427,427,8,Lates,astral,40,0.9,5,INT,REF,0.0382194,0.659166666666667,0.216959976045523,0.604042389188553,0.777817459305202,0.993924294937529,1.29259119600901
428,428,3,Lates,astral,40,0.5,3,INT,REF,0.0410177,0.785833333333333,0.222297800386638,0.252599544569759,1.02671904628287,0.499707794692349,1.53583592873718
429,429,1,Lates,astral,40,0.5,4,INT,REF,0.0397409,0.716458333333333,0.253448467911181,0.356934139065963,1.06631702602931,0.582077211399879,1.53583592873718
430,430,8,Lates,astral,40,0.75,3,INT,REF,0.0382194,0.784583333333333,0.221262896807273,0.420084025208403,0.857013418798096,0.744070397591354,1.36047344700292
431,431,3,Lates,astral,40,0.5,4,INT,REF,0.0410177,0.769791666666667,0.235710691615472,0.955485233807348,1.04368960903134,1.31791066732048,1.50755165748972
432,432,2,Lates,astral,40,0.5,3,INT,REF,0.0360989,0.797708333333333,0.211260045293919,0.933520056018673,0.98712106653642,1.21357607282428,1.46229682349378
433,433,7,Lates,astral,40,0,2,INT,REF,0.0393079,0.769166666666667,0.300324883186513,0.881352758770571,1.00974848353439,1.28770854786105,1.47926738624226
434,434,2,Lates,astral,40,0.75,3,INT,REF,0.0360989,0.741458333333333,0.234611399691593,0.623261919753644,0.936209378290989,0.952739586583763,1.42269884374733
435,435,6,Lates,astral,40,0.9,5,INT,REF,0.0389125,0.67875,0.231761295026457,0.719359572579095,0.840042856049618,1.14768053945825,1.33784603000495
436,436,4,Lates,astral,40,0.75,4,INT,REF,0.0408547,0.764375,0.226677259087086,0.77976381149795,0.865498700172334,1.08178500609223,1.35198816562868
437,437,1,Lates,astral,40,0.5,3,INT,REF,0.0397409,0.71375,0.246245207319167,0.332223314053704,1.08894444302728,0.546383797493282,1.55280649148566
438,438,4,Lates,astral,40,0.5,4,INT,REF,0.0408547,0.820833333333333,0.196953751276395,0.777018164274366,0.837214428924872,1.10649583110449,1.3350176028802
439,439,6,Lates,astral,40,0.5,3,INT,REF,0.0389125,0.762083333333333,0.230835285599958,0.713868278131927,0.828729147550634,1.08178500609223,1.32653232150596
440,440,8,Lates,astral,40,0.5,3,INT,REF,0.0382194,0.809166666666667,0.201724831890916,0.351442844618795,0.862670273047588,0.582077211399879,1.34915973850393
441,441,6,Lates,astral,40,0.75,3,INT,REF,0.0389125,0.762291666666667,0.22616355956201,0.488725205798011,0.848528137423857,0.840168050416806,1.36895872837716
442,442,10,Lates,astral,40,0.9,4,INT,REF,0.0378395,0.641458333333333,0.230558891570613,0.675429217001746,0.791959594928933,1.0158894727262,1.29541962313375
443,443,3,Lates,astral,40,0.75,3,INT,REF,0.0410177,0.725208333333333,0.235697151368277,0.318495077935783,1.0776307345283,0.582077211399879,1.54149278298667
444,444,10,Lates,astral,40,0.5,3,INT,REF,0.0378395,0.806875,0.219837040709897,0.749561692038523,0.837214428924872,1.00216123660828,1.34633131137919
445,445,9,Lates,astral,40,0.9,4,INT,REF,0.0392779,0.650208333333333,0.238251517227053,0.875861464323402,0.944694659665227,1.24926948673087,1.44249783362056
446,446,3,Lates,astral,40,0.9,5,INT,REF,0.0410177,0.693541666666667,0.228822049072732,0.260836486240512,0.961665222413705,0.518927325257439,1.45381154211954
447,447,5,Lates,astral,40,0.9,5,INT,REF,0.0398327,0.658333333333333,0.233787804619173,0.43106661410274,0.619425540319416,0.733087808697017,1.16814040252018
448,448,5,Lates,astral,40,0.75,3,INT,REF,0.0398327,0.687708333333333,0.245506333786072,0.582077211399879,0.879640835796065,0.845659344863975,1.36613030125241
449,449,2,Lates,astral,40,0.9,5,INT,REF,0.0360989,0.6525,0.235475977904781,0.862133228205481,0.922067242667258,1.15866312835259,1.41421356237309
450,450,1,Lates,astral,40,0.75,3,INT,REF,0.0397409,0.717916666666667,0.244287573240467,0.203177894545241,1.01823376490863,0.455777439114999,1.53300750161243
451,451,5,Lates,astral,40,0.5,3,INT,REF,0.0398327,0.718958333333333,0.2607618917411,0.480488264127258,0.970150503787943,0.716613925355511,1.43401255224632
452,452,4,Lates,astral,40,0.9,5,INT,REF,0.0408547,0.687916666666667,0.228677589011936,0.362425433513132,0.797616449178426,0.675429217001746,1.31804704013172
453,453,1,Lates,astral,40,0.9,5,INT,REF,0.0397409,0.64,0.21929286742192,0.192195305650903,0.916410388417766,0.477742616903674,1.45381154211954
454,454,6,Lates,astral,40,0.9,4,INT,REF,0.0389125,0.687916666666667,0.226461760741221,0.362425433513132,0.857013418798096,0.615024978082891,1.35481659275343
455,455,7,Lates,astral,40,0.9,4,INT,REF,0.0393079,0.624166666666667,0.219785517627675,0.67817486422533,0.709935208311294,1.02412641439696,1.28693434175952
456,456,2,Lates,astral,40,0.9,4,INT,REF,0.0360989,0.659583333333333,0.228249195037926,0.917046172677167,0.978635785162182,1.1916108950356,1.45381154211954
457,457,8,Lates,astral,40,0.9,4,INT,REF,0.0382194,0.674791666666667,0.243607546116336,0.359679786289548,0.777817459305202,0.67817486422533,1.31521861300698
458,458,4,Lates,astral,40,0.75,3,INT,REF,0.0408547,0.788125,0.214938449873545,0.752307339262107,0.837214428924872,1.05981982830355,1.32936074863071
459,459,5,Lates,astral,40,0.9,4,INT,REF,0.0398327,0.639583333333333,0.243816798448494,0.458523086338584,0.701449926937055,0.738579103144186,1.22753737213985
460,460,10,Lates,astral,40,0.9,3,INT,REF,0.0378395,0.651458333333333,0.229810186091056,0.656209686436656,0.823072293301141,0.985687353266775,1.32087546725647
461,461,1,Lates,astral,40,0.9,10,INT,REF,0.0397409,0.632708333333333,0.221539483857396,0.252599544569759,0.857013418798096,0.560112033611204,1.39441457249987
462,462,3,Lates,astral,40,0.9,4,INT,REF,0.0410177,0.69375,0.241939195807718,0.244362602899006,0.970150503787943,0.496962147468764,1.47926738624226
463,463,8,Lates,astral,40,0.9,3,INT,REF,0.0382194,0.659375,0.23875925959542,0.389881905748975,0.817415439051649,0.697394394790421,1.34350288425444
464,464,7,Lates,astral,40,0.9,3,INT,REF,0.0393079,0.606666666666667,0.226249093881654,0.65895533366024,0.698621499812309,1.01039817827903,1.26430692476155
465,465,9,Lates,astral,40,0.9,3,INT,REF,0.0392779,0.676041666666667,0.242966940955273,0.917046172677167,0.958836795288958,1.26848901729596,1.46795367774327
466,466,1,Lates,astral,40,0.9,4,INT,REF,0.0397409,0.649791666666667,0.23375282074378,0.192195305650903,0.922067242667258,0.483233911350843,1.47643895911751
467,467,4,Lates,astral,40,0.9,4,INT,REF,0.0408547,0.685208333333333,0.233456812565693,0.680920511448915,0.820243866176395,1.13120665611675,1.3350176028802
468,468,2,Lates,astral,40,0.9,3,INT,REF,0.0360989,0.6625,0.232859194053658,0.829185461522469,0.882469262920811,1.12022406722241,1.38027243687614
469,469,6,Lates,astral,40,0.9,3,INT,REF,0.0389125,0.683125,0.219962823261162,0.326732019606536,0.806101730552664,0.623261919753644,1.33784603000495
470,470,3,Lates,astral,40,0.9,3,INT,REF,0.0410177,0.69625,0.240996380303001,0.573840269729126,0.930552524041496,0.947248292136595,1.45663996924429
471,471,5,Lates,astral,40,0.9,3,INT,REF,0.0398327,0.66125,0.246340233494851,0.461268733562168,0.766503750806217,0.708376983684758,1.28127748751002
472,472,4,Lates,astral,40,0.9,3,INT,REF,0.0408547,0.706041666666667,0.211536824250967,0.708376983684758,0.848528137423857,1.14768053945825,1.35198816562868
473,473,1,Lates,astral,40,0.9,3,INT,REF,0.0397409,0.658125,0.21861903374339,0.991178647713944,1.04651803615609,1.32614760899123,1.54997806436091
474,474,9,Lates,astral,40,0,2,INT,REF,0.0392779,0.810208333333333,0.225024722834014,0.862133228205481,0.939037805415735,1.21906736727144,1.41421356237309
475,475,8,Lates,astral,40,0,2,INT,REF,0.0382194,0.839583333333333,0.201462296069485,0.744070397591354,0.893782971419796,1.0515828866328,1.36895872837716
476,476,2,Lates,astral,40,0,2,INT,REF,0.0360989,0.8475,0.197414134310418,0.818202872628131,0.885297690045557,1.15866312835259,1.36047344700292
477,477,3,Lates,astral,40,0,2,INT,REF,0.0410177,0.81875,0.240899246176717,0.302021194594277,0.859841845922842,0.582077211399879,1.35764501987817
478,478,4,Lates,astral,40,0,2,INT,REF,0.0408547,0.842708333333333,0.205216435650249,0.818202872628131,0.704278354061801,1.35085843400349,1.24733636201307
479,479,1,Lates,astral,40,0,2,INT,REF,0.0397409,0.811458333333333,0.219418860914058,0.359679786289548,1.0040916292849,0.683666158672499,1.48492424049175
480,480,10,Lates,astral,40,0,2,INT,REF,0.0378395,0.8525,0.185730300922739,0.609533683635722,0.675994082814339,0.895080994888492,1.21905209076561
481,481,5,Lates,astral,40,0,2,INT,REF,0.0398327,0.7975,0.236350803103479,0.502453441915933,0.718420489685532,0.798983342063041,1.25016478913782
482,482,6,Lates,astral,40,0,2,INT,REF,0.0389125,0.844791666666667,0.202484457857286,0.334968961277289,0.905096679918781,0.549129444716867,1.38592929112563
483,483,7,Lates,astral,40,0,5,EXT,REF,0.558435,0.859166666666667,0.220944137864614,0.269073427911265,0.933380951166243,0.549129444716867,1.44249783362056
484,484,7,Lates,astral,40,0.25,5,EXT,REF,0.558435,0.858125,0.232339226041249,0.826439814298884,0.936209378290989,1.19435654225918,1.43401255224632
485,485,9,Lates,astral,40,0.25,5,EXT,REF,0.549398,0.861041666666667,0.210977860927204,1.00216123660828,1.14268455839746,1.32065631454406,1.59523289835685
486,486,9,Lates,astral,40,0,5,EXT,REF,0.549398,0.829375,0.250322398501391,0.744070397591354,1.06348859890457,1.06805676997431,1.52735064736294
487,487,7,Lates,astral,40,0.25,4,EXT,REF,0.558435,0.866041666666667,0.224089074076733,0.812711578180963,0.916410388417766,1.13120665611675,1.41421356237309
488,488,9,Lates,astral,40,0.5,2,INT,REF,0.0392779,0.837708333333333,0.208828949482211,1.05707418107997,0.95035151391472,1.55129068132515,1.45381154211954
489,489,6,Lates,astral,40,0.5,2,INT,REF,0.0389125,0.801875,0.196832970015458,0.376153669631054,0.752361615182487,0.667192275330993,1.28976276888426
490,490,2,Lates,astral,40,0.5,2,INT,REF,0.0360989,0.825,0.251514561145245,0.636990155871565,0.837214428924872,0.933520056018673,1.34633131137919
491,491,9,Lates,astral,40,0.25,4,EXT,REF,0.549398,0.845,0.235037344248716,0.63973580309515,1.0776307345283,0.952739586583763,1.54149278298667
492,492,10,Lates,astral,40,0.5,2,INT,REF,0.0378395,0.855625,0.189544877636664,0.634244508647981,0.794788022053679,0.897826642112077,1.32653232150596
493,493,7,Lates,astral,40,0.5,2,INT,REF,0.0393079,0.776041666666667,0.243727608536909,0.881352758770571,0.769332177930964,1.41400832014593,1.31239018588223
494,494,3,Lates,astral,40,0.5,2,INT,REF,0.0410177,0.807083333333333,0.240159152313037,0.222397425110331,0.899439825669288,0.485979558574427,1.42552727087208
495,495,1,Lates,astral,40,0.5,2,INT,REF,0.0397409,0.776666666666667,0.231381910815176,0.299275547370692,0.857013418798096,0.628753214200812,1.41138513524835
496,496,5,Lates,astral,40,0.5,2,INT,REF,0.0398327,0.792291666666667,0.213842650278223,0.442049202997078,0.83155757467538,0.700140042014005,1.32936074863071
497,497,10,Lates,astral,40,0.25,5,EXT,REF,0.546164,0.899375,0.153406791300194,0.829185461522469,0.871155554421827,1.12571536166958,1.36330187412766
498,498,8,Lates,astral,40,0.5,2,INT,REF,0.0382194,0.856875,0.166862872098938,0.354188491842379,0.789131167804187,0.650718391989487,1.31521861300698
499,499,9,Lates,astral,40,0,3,EXT,REF,0.549398,0.811458333333333,0.248304802254598,0.796237694839457,1.11722871427475,1.1037501838809,1.56412019998464
500,500,7,Lates,astral,40,0,4,EXT,REF,0.558435,0.857708333333333,0.231757756723305,0.51343603081027,0.978635785162182,0.859387580981896,1.4877526676165
501,501,4,Lates,astral,40,0.5,2,INT,REF,0.0408547,0.804166666666667,0.238138466187246,0.724850867026264,0.766503750806217,1.02138076717337,1.29259119600901
502,502,9,Lates,astral,40,0,4,EXT,REF,0.549398,0.855208333333333,0.223568634645299,0.807220283733794,1.12854242277373,1.12022406722241,1.58109076273312
503,503,9,Lates,astral,40,0.25,3,EXT,REF,0.549398,0.857291666666667,0.202197918453555,0.609533683635722,1.10308657865101,0.90606358378283,1.5556349186104
504,504,7,Lates,astral,40,0.25,3,EXT,REF,0.558435,0.866041666666667,0.216212460358288,0.864878875429065,0.941866232540481,1.22181301449503,1.43966940649581
505,505,10,Lates,astral,40,0,5,EXT,REF,0.546164,0.894583333333333,0.177691560801693,0.815457225404547,0.828729147550634,1.10649583110449,1.34350288425444
506,506,6,Lates,astral,40,0.25,4,EXT,REF,0.552805,0.857291666666667,0.208027612562978,0.974704764372438,0.865498700172334,1.45244738127611,1.35198816562868
507,507,1,Lates,astral,40,0.25,4,EXT,REF,0.550003,0.811875,0.259005103457483,0.285547311252771,1.05500331753033,0.538146855822529,1.53017907448769
508,508,10,Lates,astral,40,0.25,3,EXT,REF,0.546164,0.896458333333333,0.166752327277559,0.77976381149795,0.882469262920811,1.04883723940922,1.36895872837716
509,509,1,Lates,astral,40,0.25,3,EXT,REF,0.550003,0.81,0.244070098057827,0.538146855822529,1.08045916165304,0.862133228205481,1.54997806436091
510,510,1,Lates,astral,40,0,4,EXT,REF,0.550003,0.8125,0.237661479258639,0.321240725159367,1.21622366364086,0.529909914151776,1.64614458660228
511,511,10,Lates,astral,40,0.25,4,EXT,REF,0.546164,0.895625,0.175134067186718,0.384390611301807,0.882469262920811,0.620516272530059,1.36895872837716
512,512,6,Lates,astral,40,0,4,EXT,REF,0.552805,0.8475,0.22227546643461,0.612279330859306,0.89095454429505,0.919791819900752,1.3717871555019
513,513,10,Lates,astral,40,0,3,EXT,REF,0.546164,0.900625,0.149472921478504,0.856641933758312,0.89095454429505,1.14768053945825,1.37744400975139
514,514,7,Lates,astral,40,0,3,EXT,REF,0.558435,0.871458333333333,0.230485053591503,0.875861464323402,0.984292639411674,1.20533913115352,1.49340952186599
515,515,6,Lates,astral,40,0.25,3,EXT,REF,0.552805,0.873333333333333,0.190780405494294,0.722105219802679,0.879640835796065,1.05707418107997,1.36047344700292
516,516,7,Lates,astral,40,0.75,2,INT,REF,0.0393079,0.765833333333333,0.238709592399522,0.798983342063041,0.893782971419796,1.09002194776298,1.41987041662259
517,517,10,Lates,astral,40,0,4,EXT,REF,0.546164,0.90375,0.161477552619551,0.77976381149795,0.899439825669288,1.02138076717337,1.38027243687614
518,518,6,Lates,astral,40,0,3,EXT,REF,0.552805,0.873541666666667,0.211020716773973,0.370662375183885,0.848528137423857,0.606788036412138,1.3350176028802
519,519,1,Lates,astral,40,0,3,EXT,REF,0.550003,0.812916666666667,0.247661044388901,0.274564722358433,1.08611601590254,0.472251322456505,1.53866435586193
520,520,3,Lates,astral,40,0.25,4,EXT,REF,0.54571,0.857708333333333,0.263836180501924,1.03510900329129,1.12571399564898,1.37556925901575,1.56694862710939
521,521,8,Lates,astral,40,0.25,4,EXT,REF,0.563208,0.899583333333333,0.173952284156089,0.420084025208403,0.862670273047588,0.650718391989487,1.34915973850393
522,522,5,Lates,astral,40,0.25,4,EXT,REF,0.569217,0.826458333333333,0.215865300625609,0.496962147468764,0.998434775035405,0.705631336461174,1.46229682349378
523,523,3,Lates,astral,40,0.9,2,INT,REF,0.0410177,0.808541666666667,0.225076720568441,0.230634366781084,0.687307791313324,0.538146855822529,1.24167950776358
524,524,7,Lates,astral,40,0.75,5,EXT,REF,0.558435,0.81625,0.219357136176349,0.971959117148854,1.06914545315406,1.2959454895318,1.53866435586193
525,525,9,Lates,astral,40,0.25,2,EXT,REF,0.549398,0.890208333333333,0.175553708619126,0.263582133464096,1.0408611819066,0.461268733562168,1.50472323036497
526,526,8,Lates,astral,40,0.9,2,INT,REF,0.0382194,0.801875,0.192017909736499,0.623261919753644,0.698621499812309,0.952739586583763,1.25865007051205
527,527,3,Lates,astral,40,0.75,2,INT,REF,0.0410177,0.807708333333333,0.243871605417847,0.288292958476355,0.865498700172334,0.623261919753644,1.39724299962462
528,528,7,Lates,astral,40,0.9,2,INT,REF,0.0393079,0.772291666666667,0.225702115708872,0.549129444716867,0.605283404695685,0.889589700441324,1.1879393923934
529,529,8,Lates,astral,40,0.75,2,INT,REF,0.0382194,0.84875,0.215915911528224,0.746816044814939,0.760846896556725,1.04883723940922,1.30390490450799
530,530,2,Lates,astral,40,0.75,2,INT,REF,0.0360989,0.790833333333333,0.25153006954741,0.782509458721535,0.825900720425887,1.09002194776298,1.34067445712969
531,531,9,Lates,astral,40,0.75,5,EXT,REF,0.549398,0.794166666666667,0.240158044888825,0.645227097542318,1.22188051789035,0.930774408795089,1.66311514935076
532,532,4,Lates,astral,40,0.25,3,EXT,REF,0.554472,0.916458333333333,0.173186525731754,0.749561692038523,0.828729147550634,1.05707418107997,1.33218917575546
533,533,8,Lates,astral,40,0.25,3,EXT,REF,0.563208,0.905208333333333,0.161403282195704,0.551875091940451,0.865498700172334,0.837422403193221,1.34633131137919
534,534,10,Lates,astral,40,0.75,2,INT,REF,0.0378395,0.823541666666667,0.21495659713645,0.719359572579095,0.857013418798096,0.977450411596023,1.37744400975139
535,535,1,Lates,astral,40,0.25,2,EXT,REF,0.550003,0.875,0.171724668298202,0.293784252923524,1.03520432765711,0.502453441915933,1.51038008461447
536,536,8,Lates,astral,40,0,4,EXT,REF,0.563208,0.873541666666667,0.195638502751542,0.433812261326325,0.913581961293019,0.647972744765902,1.38310086400089
537,537,4,Lates,astral,40,0.9,2,INT,REF,0.0408547,0.854166666666667,0.198738932070612,0.472251322456505,0.489317892581091,0.845659344863975,1.08328758877779
538,538,6,Lates,astral,40,0.75,2,INT,REF,0.0389125,0.798333333333333,0.229757812668622,0.332223314053704,0.74953318805774,0.650718391989487,1.2982480502585
539,539,5,Lates,astral,40,0,4,EXT,REF,0.569217,0.84375,0.19611790852075,0.864878875429065,1.01257691065914,1.30418243120256,1.47078210486802
540,540,9,Lates,astral,40,0.75,2,INT,REF,0.0392779,0.805625,0.228136822048673,0.875861464323402,0.939037805415735,1.23828689783653,1.44815468787005
