,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
397,397,1,raxml,Lates,40,0.5,3,INT,REF,0.0807422050432409,0.0807422050432409,0.0058542458764807,0.0157855474660702,41.875,37.6516084254216,0.359611617890141,0.359611617890141,0.233380014004668,0.233380014004668,0.562857680834788,0.562857680834788,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac3_INT.noInv.phy,6726,0.0397409
398,398,1,raxml,Lates,40,0.5,4,INT,REF,0.0480465705382312,0.0480465705382312,0.00645096776938666,0.0174710332158529,40.5833333333333,37.7183477748595,-1.4799542026294,-1.4799542026294,0.214160483439578,0.214160483439578,0.549129444716867,0.549129444716867,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac4_INT.noInv.phy,6034,0.0397409
399,399,1,raxml,Lates,40,0.5,5,INT,REF,0.039334455432849,0.039334455432849,0.00677332112007239,0.0190644106461325,42.875,37.5316178764723,-1.87555115461984,-1.87555115461984,0.236125661228253,0.236125661228253,0.560112033611204,0.560112033611204,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.50_mac5_INT.noInv.phy,5708,0.0397409
400,400,1,raxml,Lates,40,0.75,0,INT,REF,0.279180734819112,0.279180734819112,0.00345508333293749,0.0278966675092395,43.0833333333333,37.897865730808,1.37603755982884,1.37603755982884,0.26632778068768,0.26632778068768,0.601296741964969,0.601296741964969,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac0_INT.noInv.phy,20837,0.0397409
401,401,1,raxml,Lates,40,0.75,10,INT,REF,0.0259316491942968,0.0259316491942968,0.00801476002126714,0.0281501334992227,44.0208333333333,36.2071402287739,-3.18318864430749,-3.18318864430749,0.24710825012259,0.24710825012259,0.571094622505541,0.571094622505541,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac10_INT.noInv.phy,3113,0.0397409
402,402,1,raxml,Lates,40,0.75,1,INT,REF,0.279180734819112,0.279180734819112,0.00345508333293749,0.0278966675092395,43.0833333333333,37.897865730808,1.37603755982884,1.37603755982884,0.26632778068768,0.26632778068768,0.601296741964969,0.601296741964969,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac1_INT.noInv.phy,20837,0.0397409
403,403,1,raxml,Lates,40,0.75,2,INT,REF,0.279180734819112,0.279180734819112,0.00345508333293749,0.0278966675092395,43.0833333333333,37.897865730808,1.37603755982884,1.37603755982884,0.26632778068768,0.26632778068768,0.601296741964969,0.601296741964969,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac2_INT.noInv.phy,20837,0.0397409
404,404,1,raxml,Lates,40,0.75,3,INT,REF,0.0756321586558139,0.0756321586558139,0.00533348532084933,0.0143227843841332,42.9583333333333,37.4676929391762,-0.00643517520190742,-0.00643517520190742,0.24710825012259,0.24710825012259,0.582077211399879,0.582077211399879,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac3_INT.noInv.phy,4722,0.0397409
405,405,1,raxml,Lates,40,0.75,4,INT,REF,0.0452223454571429,0.0452223454571429,0.0058472435867479,0.0155939079938866,43.7291666666667,37.5441524944274,-1.32432506204951,-1.32432506204951,0.255345191793343,0.255345191793343,0.590314153070632,0.590314153070632,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac4_INT.noInv.phy,4243,0.0397409
406,406,1,raxml,Lates,40,0.75,5,INT,REF,0.0371000771825802,0.0371000771825802,0.00612144496579908,0.0168952011387415,42.3333333333333,37.6282676298377,-1.29739311042504,-1.29739311042504,0.236125661228253,0.236125661228253,0.560112033611204,0.560112033611204,s1_q40.INT-lates-emp.phylip_tree_files/OUTFILE_s1_q40_miss0.75_mac5_INT.noInv.phy,4032,0.0397409
