,tree.num,simulation,method,height,quality,missing,maf,int,noref,tree.height,ingroup.tree.height,Avg.BLs,SD.BLs,mean.support,sd.support,gamma,ingroup.gamma,colless,ingroup.colless,sackin,ingroup.sackin,tree,snps,dxy
489,489,7,raxml,Cichlids,40,0.5,5,INT,REF,0.000540540137544856,0.0242880559224258,0.0145526665492242,0.0201371820545343,95.0625,16.7108147553384,-0.635322001086237,5.04980631489587,0.362425433513132,0.633567675943147,0.74132475036777,1.20490995514188,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.50_mac5_INT.noInv.phy,97361,0.211928
490,490,7,raxml,Cichlids,40,0.75,0,INT,REF,2.88184360930071e-05,0.129517214859407,0.00648276734903967,0.0140439271594738,96.1666666666667,12.4342241043828,-0.918682329451385,3.59758451895755,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac0_INT.noInv.phy,161422,0.211928
491,491,7,raxml,Cichlids,40,0.75,10,INT,REF,0.00480125992567856,0.0466033286429352,0.028978307363347,0.0394632893231278,94,15.4644410235292,-1.08900567796843,5.96932133763872,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac10_INT.noInv.phy,37002,0.211928
492,492,7,raxml,Cichlids,40,0.75,1,INT,REF,2.88184360930071e-05,0.129517214859407,0.00648276734903967,0.0140439271594738,96.1666666666667,12.4342241043828,-0.918682329451385,3.59758451895755,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac1_INT.noInv.phy,161422,0.211928
493,493,7,raxml,Cichlids,40,0.75,2,INT,REF,2.88184360930071e-05,0.129517214859407,0.00648276734903967,0.0140439271594738,96.1666666666667,12.4342241043828,-0.918682329451385,3.59758451895755,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac2_INT.noInv.phy,161422,0.211928
494,494,7,raxml,Cichlids,40,0.75,3,INT,REF,0.000267465567264997,0.0213419791516885,0.00943163381602202,0.0122169407378255,95.5,14.6882497545168,-0.688655490258041,4.4580004548767,0.367916727960301,0.670337228564847,0.735833455920601,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac3_INT.noInv.phy,94980,0.211928
495,495,7,raxml,Cichlids,40,0.75,4,INT,REF,0.000280507773474554,0.0196250487940562,0.0105292587048452,0.0141937488556281,95.4166666666667,15.9651659816832,-0.442818820097178,4.77473114785762,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac4_INT.noInv.phy,84201,0.211928
496,496,7,raxml,Cichlids,40,0.75,5,INT,REF,0.000584774277882208,0.0242052100707111,0.0132067356477426,0.0184310100564353,97.1875,10.6024008722232,-0.602953639030241,4.94849200327958,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.75_mac5_INT.noInv.phy,66614,0.211928
497,497,7,raxml,Cichlids,40,0.9,0,INT,REF,1.00000050002909e-06,0.129303740109813,0.00563982549608333,0.0135621951464053,93.9791666666667,16.4271306248954,-2.69293981208139,3.39953984911134,0.334968961277289,0.616597113194669,0.675429217001746,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac0_INT.noInv.phy,67925,0.211928
498,498,7,raxml,Cichlids,40,0.9,10,INT,REF,0.00558167826203437,0.0365676147060575,0.0265970732267826,0.0358084324755661,88.4166666666667,25.6795583356112,-2.11584778811576,5.89697688160843,0.337714608500873,0.633567675943147,0.667192275330993,1.20490995514188,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac10_INT.noInv.phy,14198,0.211928
499,499,7,raxml,Cichlids,40,0.9,1,INT,REF,1.00000050002909e-06,0.129303740109813,0.00563982549608333,0.0135621951464053,93.9791666666667,16.4271306248954,-2.69293981208139,3.39953984911134,0.334968961277289,0.616597113194669,0.675429217001746,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac1_INT.noInv.phy,67925,0.211928
500,500,7,raxml,Cichlids,40,0.9,2,INT,REF,1.00000050002909e-06,0.129303740109813,0.00563982549608333,0.0135621951464053,93.9791666666667,16.4271306248954,-2.69293981208139,3.39953984911134,0.334968961277289,0.616597113194669,0.675429217001746,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac2_INT.noInv.phy,67925,0.211928
501,501,7,raxml,Cichlids,40,0.9,3,INT,REF,0.000395886516989887,0.0188524380175824,0.00864805792931011,0.0109110480254997,93.2083333333333,19.3048977726945,-1.94967090136907,4.24506623018357,0.343205902948042,0.616597113194669,0.711122630908342,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac3_INT.noInv.phy,37888,0.211928
502,502,7,raxml,Cichlids,40,0.9,4,INT,REF,0.000415482408079105,0.0163704823986624,0.00969174893073167,0.0127371180258275,93.7083333333333,17.5934687268876,-1.72651066861725,4.60007462696974,0.321240725159367,0.616597113194669,0.650718391989487,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac4_INT.noInv.phy,33450,0.211928
503,503,7,raxml,Cichlids,40,0.9,5,INT,REF,0.00090104719462109,0.018273381554584,0.0120613149830378,0.0165232466624527,90.9375,22.8169461566375,-1.91128751347193,4.73140566648971,0.321240725159367,0.616597113194669,0.650718391989487,1.1879393923934,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0.90_mac5_INT.noInv.phy,26262,0.211928
504,504,7,raxml,Cichlids,40,0,0,INT,REF,0.0078466372300465,0.00261161898352327,0.0125133304422278,0.0453769279593752,98.125,6.59020872687882,-10.3706975259456,7.05698981771445,0.540892503046114,0.975807358037436,0.930774408795089,1.46229682349378,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac0_INT.noInv.phy,545937,0.211928
505,505,7,raxml,Cichlids,40,0,10,INT,REF,0.00507669494626985,0.0461354453777646,0.0313824572542098,0.0430163139162132,94.0416666666667,16.2021253312097,-1.00678350209946,6.0184281201722,0.323986372382951,0.678822509939086,0.626007566977228,1.23885108063883,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac10_INT.noInv.phy,60711,0.211928
506,506,7,raxml,Cichlids,40,0,1,INT,REF,0.0078466372300465,0.00261161898352327,0.0125133304422278,0.0453769279593752,98.125,6.59020872687882,-10.3706975259456,7.05698981771445,0.540892503046114,0.975807358037436,0.930774408795089,1.46229682349378,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac1_INT.noInv.phy,545937,0.211928
507,507,7,raxml,Cichlids,40,0,2,INT,REF,0.0078466372300465,0.00261161898352327,0.0125133304422278,0.0453769279593752,98.125,6.59020872687882,-10.3706975259456,7.05698981771445,0.540892503046114,0.975807358037436,0.930774408795089,1.46229682349378,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac2_INT.noInv.phy,545937,0.211928
508,508,7,raxml,Cichlids,40,0,3,INT,REF,0.00032723597463937,0.0180028786192581,0.0106762680758106,0.0139401876278836,98.5416666666667,4.87703403647215,-0.891172367405194,4.78826206784875,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac3_INT.noInv.phy,166511,0.211928
509,509,7,raxml,Cichlids,40,0,4,INT,REF,0.000262519922362914,0.016427588115148,0.0118949660341785,0.0161385689197218,97.2083333333333,10.5949773996593,-0.616105467199055,5.06382831605662,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac4_INT.noInv.phy,146565,0.211928
510,510,7,raxml,Cichlids,40,0,5,INT,REF,0.00063238798734018,0.0239806259632783,0.0162199036508177,0.0224138100548144,96.625,11.6393042857088,-0.716007684592895,5.16006883750849,0.343205902948042,0.670337228564847,0.683666158672499,1.23036579926459,s7_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s7_q40_miss0_mac5_INT.noInv.phy,113054,0.211928
511,511,8,raxml,Cichlids,40,0.25,0,EXT,REF,1.00000050002909e-06,0.0685526344785962,0.00733328657162938,0.0105827033384873,99.6458333333333,1.31261608740248,1.27605948593937,3.01566817100611,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac0_EXT.noInv.phy,152782,0.277349
512,512,8,raxml,Cichlids,40,0.25,10,EXT,REF,1.00000050002909e-06,0.436612951251572,0.0280171646013218,0.0394652017913913,97.75,8.32197807909491,-0.188534533128397,5.17062180675809,0.436557908549909,0.616597113194669,0.826439814298884,1.16531197539543,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac10_EXT.noInv.phy,42869,0.277349
513,513,8,raxml,Cichlids,40,0.25,1,EXT,REF,1.00000050002909e-06,0.0685526344785962,0.00733328657162938,0.0105827033384873,99.6458333333333,1.31261608740248,1.27605948593937,3.01566817100611,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac1_EXT.noInv.phy,152782,0.277349
514,514,8,raxml,Cichlids,40,0.25,2,EXT,REF,1.00000050002909e-06,0.0685526344785962,0.00733328657162938,0.0105827033384873,99.6458333333333,1.31261608740248,1.27605948593937,3.01566817100611,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac2_EXT.noInv.phy,152782,0.277349
515,515,8,raxml,Cichlids,40,0.25,3,EXT,REF,6.57130855660474e-05,0.041617163419144,0.00954577967722813,0.0128496389835374,96.6666666666667,15.2320118302594,0.740134451814253,3.78537595480821,0.428320966879156,0.528915872327538,0.818202872628131,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac3_EXT.noInv.phy,108731,0.277349
516,516,8,raxml,Cichlids,40,0.25,4,EXT,REF,3.54223438281258e-05,0.0468574466245521,0.0106944769916392,0.0148533822246455,98.1875,8.91963230326968,0.955103530779702,4.29798679361485,0.436557908549909,0.528915872327538,0.826439814298884,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac4_EXT.noInv.phy,96271,0.277349
517,517,8,raxml,Cichlids,40,0.25,5,EXT,REF,1.00000050002909e-06,0.075303980809832,0.0157198080491691,0.0211321525556446,98.3958333333333,6.50936995131791,0.655638111960933,4.47275291424935,0.444794850220662,0.537401153701776,0.845659344863975,1.09742972440152,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac5_EXT.noInv.phy,72647,0.277349
518,518,8,raxml,Cichlids,40,0.5,0,EXT,REF,1.00000050002909e-06,0.0598131198297653,0.00703796648580622,0.00994106605470029,97.8541666666667,11.5279301593506,1.30386532683095,2.92557838890897,0.43106661410274,0.576999133448223,0.815457225404547,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac0_EXT.noInv.phy,135388,0.277349
519,519,8,raxml,Cichlids,40,0.5,10,EXT,REF,1.00000050002909e-06,0.354254293312651,0.02722448872519,0.0384775344757616,96.1458333333333,11.3381104345896,0.246707740572043,4.77042514392727,0.428320966879156,0.616597113194669,0.801728989286625,1.16531197539543,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac10_EXT.noInv.phy,39073,0.277349
520,520,8,raxml,Cichlids,40,0.5,1,EXT,REF,1.00000050002909e-06,0.0598131198297653,0.00703796648580622,0.00994106605470029,97.8541666666667,11.5279301593506,1.30386532683095,2.92557838890897,0.43106661410274,0.576999133448223,0.815457225404547,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac1_EXT.noInv.phy,135388,0.277349
521,521,8,raxml,Cichlids,40,0.5,2,EXT,REF,1.00000050002909e-06,0.0598131198297653,0.00703796648580622,0.00994106605470029,97.8541666666667,11.5279301593506,1.30386532683095,2.92557838890897,0.43106661410274,0.576999133448223,0.815457225404547,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac2_EXT.noInv.phy,135388,0.277349
522,522,8,raxml,Cichlids,40,0.5,3,EXT,REF,1.00000050002909e-06,0.0275282900853944,0.00918197884804756,0.0123877172126424,95.8125,17.551936608916,1.24113742909003,3.80397368253621,0.43106661410274,0.576999133448223,0.815457225404547,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac3_EXT.noInv.phy,97964,0.277349
523,523,8,raxml,Cichlids,40,0.5,4,EXT,REF,6.84210317566082e-05,0.0426108709862965,0.0103012995149724,0.0144105143749142,96.5833333333333,13.7899644875314,1.00874919835719,4.14273723966026,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac4_EXT.noInv.phy,86612,0.277349
524,524,8,raxml,Cichlids,40,0.5,5,EXT,REF,2.81171806585074e-05,0.162924762580607,0.014610478389242,0.0197071486978946,98.0625,6.39283591716773,0.790533517254977,4.44246311944745,0.436557908549909,0.537401153701776,0.820948519851716,1.09742972440152,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac5_EXT.noInv.phy,65286,0.277349
525,525,8,raxml,Cichlids,40,0.75,0,EXT,REF,1.9350277662372e-05,0.0502900113879267,0.00657820019193644,0.00926660773870951,98.2708333333333,7.42548682645987,1.16294136645294,2.61513197246339,0.307512489041445,0.528915872327538,0.686411805896083,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac0_EXT.noInv.phy,92853,0.277349
526,526,8,raxml,Cichlids,40,0.75,10,EXT,REF,1.00000050002909e-06,0.12481388087087,0.025357345574547,0.0358544549947435,93.3958333333333,14.6399912558591,0.612054057637068,5.15066872500643,0.433812261326325,0.528915872327538,0.812711578180963,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac10_EXT.noInv.phy,26647,0.277349
527,527,8,raxml,Cichlids,40,0.75,1,EXT,REF,1.9350277662372e-05,0.0502900113879267,0.00657820019193644,0.00926660773870951,98.2708333333333,7.42548682645987,1.16294136645294,2.61513197246339,0.307512489041445,0.528915872327538,0.686411805896083,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac1_EXT.noInv.phy,92853,0.277349
528,528,8,raxml,Cichlids,40,0.75,2,EXT,REF,1.9350277662372e-05,0.0502900113879267,0.00657820019193644,0.00926660773870951,98.2708333333333,7.42548682645987,1.16294136645294,2.61513197246339,0.307512489041445,0.528915872327538,0.686411805896083,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac2_EXT.noInv.phy,92853,0.277349
529,529,8,raxml,Cichlids,40,0.75,3,EXT,REF,3.89061973845802e-05,0.0323540593476382,0.00854531981785384,0.0117304310388983,98.0416666666667,7.44328437381668,0.916255088580525,3.42812633307318,0.428320966879156,0.528915872327538,0.8236941670753,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac3_EXT.noInv.phy,68508,0.277349
530,530,8,raxml,Cichlids,40,0.75,4,EXT,REF,4.67053755670283e-05,0.112056473587993,0.00959957051747372,0.0135904314817388,98.6666666666667,5.3884562717821,0.659228376455146,3.22901579948461,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac4_EXT.noInv.phy,60418,0.277349
531,531,8,raxml,Cichlids,40,0.75,5,EXT,REF,5.52864144243365e-05,0.026946633742172,0.0130056473039112,0.017576999954129,94.8333333333333,14.6277691807628,1.01284339974724,4.33770961640831,0.436557908549909,0.537401153701776,0.820948519851716,1.09742972440152,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.75_mac5_EXT.noInv.phy,44889,0.277349
532,532,8,raxml,Cichlids,40,0.9,0,EXT,REF,5.99554930852494e-05,0.0498529909617149,0.00600115028764753,0.00829291563877865,97.2083333333333,6.85086835102825,0.611161854190402,2.33225664132384,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac0_EXT.noInv.phy,33138,0.277349
533,533,8,raxml,Cichlids,40,0.9,10,EXT,REF,0.00116501841346052,0.103535121963796,0.0221148881346293,0.031636591641407,89.1458333333333,20.9335215072628,0.285262636902494,5.01808035024836,0.43106661410274,0.528915872327538,0.831931108746053,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac10_EXT.noInv.phy,9199,0.277349
534,534,8,raxml,Cichlids,40,0.9,1,EXT,REF,5.99554930852494e-05,0.0498529909617149,0.00600115028764753,0.00829291563877865,97.2083333333333,6.85086835102825,0.611161854190402,2.33225664132384,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac1_EXT.noInv.phy,33138,0.277349
535,535,8,raxml,Cichlids,40,0.9,2,EXT,REF,5.99554930852494e-05,0.0498529909617149,0.00600115028764753,0.00829291563877865,97.2083333333333,6.85086835102825,0.611161854190402,2.33225664132384,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac2_EXT.noInv.phy,33138,0.277349
536,536,8,raxml,Cichlids,40,0.9,3,EXT,REF,0.000133324704097743,0.0269394900617641,0.00785026595284612,0.0108680741392722,97.0208333333333,7.10854919313397,0.681435970885674,3.16977091671722,0.436557908549909,0.528915872327538,0.84291369764039,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac3_EXT.noInv.phy,24581,0.277349
537,537,8,raxml,Cichlids,40,0.9,4,EXT,REF,0.000177847447431814,0.0868052946823526,0.00885757982668385,0.0126296341399814,97.0833333333333,7.31024734958105,0.768137462291116,3.64044140357982,0.299275547370692,0.528915872327538,0.63973580309515,1.09460129727678,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac4_EXT.noInv.phy,21620,0.277349
538,538,8,raxml,Cichlids,40,0.9,5,EXT,REF,0.000330822449906279,0.140467002638019,0.011321401645484,0.0155384678181502,94.3541666666667,12.5027479249067,0.678514834006333,4.09687823745123,0.417338377984819,0.517602163828553,0.812711578180963,1.08894444302728,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.90_mac5_EXT.noInv.phy,16322,0.277349
539,539,8,raxml,Cichlids,40,0,0,EXT,REF,1.83661481971232,1.00000050002909e-06,0.0351745894202193,0.18505816434615,89.0208333333333,17.1296552403276,3.2965507845006,3.77602352787479,0.208669188992409,1.27279220613579,0.444794850220662,1.74231110884365,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac0_EXT.noInv.phy,417685,0.277349
540,540,8,raxml,Cichlids,40,0,10,EXT,REF,1.00000050002909e-06,0.142689256681968,0.0280664882083217,0.0395327991765132,97.2291666666667,8.38752767908255,-0.188436711291371,5.13493797537961,0.428320966879156,0.616597113194669,0.801728989286625,1.16531197539543,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac10_EXT.noInv.phy,43204,0.277349
541,541,8,raxml,Cichlids,40,0,1,EXT,REF,1.83661481971232,1.00000050002909e-06,0.0351745894202193,0.18505816434615,89.0208333333333,17.1296552403276,3.2965507845006,3.77602352787479,0.208669188992409,1.27279220613579,0.444794850220662,1.74231110884365,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac1_EXT.noInv.phy,417685,0.277349
542,542,8,raxml,Cichlids,40,0,2,EXT,REF,1.83661481971232,1.00000050002909e-06,0.0351745894202193,0.18505816434615,89.0208333333333,17.1296552403276,3.2965507845006,3.77602352787479,0.208669188992409,1.27279220613579,0.444794850220662,1.74231110884365,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac2_EXT.noInv.phy,417685,0.277349
543,543,8,raxml,Cichlids,40,0,3,EXT,REF,3.81390985958068e-06,0.0303982354720599,0.00990637191513494,0.0132002376718937,98.625,6.80620805479133,0.490496638817883,4.02874220073927,0.354188491842379,0.576999133448223,0.733087808697017,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac3_EXT.noInv.phy,117550,0.277349
544,544,8,raxml,Cichlids,40,0,4,EXT,REF,1.00000050002909e-06,0.0319715342770039,0.0110520346380238,0.0152336737749952,99.5416666666667,2.0624126888891,0.76283061078741,4.40198618864975,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac4_EXT.noInv.phy,103484,0.277349
545,545,8,raxml,Cichlids,40,0,5,EXT,REF,1.00000050002909e-06,0.0784729745237884,0.0163984292005494,0.0220899823403611,98.5416666666667,6.85086835102825,0.740176180398367,4.51682861228747,0.444794850220662,0.537401153701776,0.8236941670753,1.09742972440152,s8_q40.EXT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0_mac5_EXT.noInv.phy,76231,0.277349
546,546,8,raxml,Cichlids,40,0.25,0,INT,REF,0.000308144403979463,0.0518876025559451,0.00750635503057623,0.01009830874319,99.9583333333333,0.201940936523459,-5.69212478968726,3.41763924365502,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac0_INT.noInv.phy,230693,0.234123
547,547,8,raxml,Cichlids,40,0.25,10,INT,REF,0.00534619181004354,0.0734911381103421,0.0289315000636657,0.0395125970084471,97.4375,8.88198331790679,-0.870462374775841,5.21383130241679,0.439303555773493,0.664680374315355,0.8236941670753,1.21339523651612,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac10_INT.noInv.phy,64608,0.234123
548,548,8,raxml,Cichlids,40,0.25,1,INT,REF,0.000308144403979463,0.0518876025559451,0.00750635503057623,0.01009830874319,99.9583333333333,0.201940936523459,-5.69212478968726,3.41763924365502,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac1_INT.noInv.phy,230693,0.234123
549,549,8,raxml,Cichlids,40,0.25,2,INT,REF,0.000308144403979463,0.0518876025559451,0.00750635503057623,0.01009830874319,99.9583333333333,0.201940936523459,-5.69212478968726,3.41763924365502,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac2_INT.noInv.phy,230693,0.234123
550,550,8,raxml,Cichlids,40,0.25,3,INT,REF,0.000438556491294894,0.017564547260721,0.00988692688585358,0.0130541438580211,97.8333333333333,14.4285965070453,-3.2627662749293,4.07606364649513,0.43106661410274,0.576999133448223,0.815457225404547,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac3_INT.noInv.phy,162014,0.234123
551,551,8,raxml,Cichlids,40,0.25,4,INT,REF,0.000482865477932458,0.0212257585985191,0.01106046423329,0.0150500210195374,100,0,-2.69697094201204,4.35454120129381,0.439303555773493,0.576999133448223,0.818202872628131,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac4_INT.noInv.phy,143414,0.234123
552,552,8,raxml,Cichlids,40,0.25,5,INT,REF,0.0011246044628388,0.0393318935305536,0.016726326124969,0.0218193508927216,99.625,1.56592709267528,-2.03119983675412,4.67333016996393,0.439303555773493,0.576999133448223,0.818202872628131,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.25_mac5_INT.noInv.phy,108740,0.234123
553,553,8,raxml,Cichlids,40,0.5,0,INT,REF,0.000298297438136885,0.0495847916214082,0.00722515472450979,0.00966862601861904,99.9583333333333,0.201940936523459,-4.99233053129654,3.26367553347261,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac0_INT.noInv.phy,203600,0.234123
554,554,8,raxml,Cichlids,40,0.5,10,INT,REF,0.00433502861655779,0.072496507270946,0.0281030141395266,0.0383892553558967,97.125,9.3390623247938,-0.858067460444696,5.19132565786825,0.43106661410274,0.664680374315355,0.798983342063041,1.21339523651612,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac10_INT.noInv.phy,58987,0.234123
555,555,8,raxml,Cichlids,40,0.5,1,INT,REF,0.000298297438136885,0.0495847916214082,0.00722515472450979,0.00966862601861904,99.9583333333333,0.201940936523459,-4.99233053129654,3.26367553347261,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac1_INT.noInv.phy,203600,0.234123
556,556,8,raxml,Cichlids,40,0.5,2,INT,REF,0.000298297438136885,0.0495847916214082,0.00722515472450979,0.00966862601861904,99.9583333333333,0.201940936523459,-4.99233053129654,3.26367553347261,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac2_INT.noInv.phy,203600,0.234123
557,557,8,raxml,Cichlids,40,0.5,3,INT,REF,0.000342838750828638,0.0172527508185725,0.00951426306019534,0.0126677264082645,99.8958333333333,0.515280685061223,-2.89746015201635,3.92481816048626,0.439303555773493,0.576999133448223,0.840168050416806,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac3_INT.noInv.phy,145775,0.234123
558,558,8,raxml,Cichlids,40,0.5,4,INT,REF,0.000388885913883609,0.0209314731117401,0.0106535748622439,0.014612807446312,99.9583333333333,0.288675134594813,-2.40608953739452,4.28748792607918,0.43106661410274,0.576999133448223,0.820948519851716,1.14268455839746,s8_q40.INT-cichlids-emp.phylip_tree_files/OUTFILE_s8_q40_miss0.50_mac4_INT.noInv.phy,128977,0.234123
